,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,foreground_genes
12384,GO:0048869,1.14115946733774e-13,1,143,2667,cellular developmental process,BP,CDKN2A;NFKBIA;RPTN;MMP9;SPRR2G;SPRR2A;IL1A;TRIM16;TCHH;LCE1B;KRT1;NEFL;KRT8;TENM3;LGALS1;DSCAM;OSR2;KRT24;KRT2;KRT18;SPRR3;NFKB1;NEFM;MAFB;RELB;B4GALT1;FEZ1;EDN1;TP53;DPYSL3;PSMB9;FLG;LCE3D;FGF5;LCE3E;DBNDD2;SLIT2;CLDN1;CHAC1;COL12A1;KRT78;EPCAM;CDKN2B;PGK1;SPRR2E;SPRR2D;PEG10;JUN;KRT4;RIPK2;NFKB2;PARP1;SDK1;HRNR;HSPA5;IL1B;KRT13;CNTNAP1;ANPEP;JUNB;TJP2;IL6ST;ATF3;DNAJB9;AXL;ACTG1;EHF;GADD45B;NOCT;ERAP1;CYLD;SEMA7A;CDSN;FBN2;TRIB1;FADS1;KRT23;CD83;ITGAV;LYN;COL8A1;ANXA1;G6PD;SLC8A1;NEDD4L;LCE1C;VEGFC;NOC3L;RHOB;XBP1;SEMA3D;MMP19;KLK6;RIMS2;NRP1;IL7R;SETX;KLF10;NRG1;IFRD1;SERPINH1;HSP90AB1;KRT34;ADAM8;L1CAM;NR2F2;STEAP4;CALR;CTR9;IGFBP3;EYA3;EIF2B1;MAFF;RRAS2;CORO1C;IL23A;MME;DLG1;EHD1;ZMYM4;CITED2;ETS1;HAS2;ADGRL3;BAMBI;TFRC;NEDD4;CDK6;TUBB3;NTNG1;PML;EPHA2;MYH9;HES4;SOX11;ENPP1;SORBS2;TNFAIP2;TPM4;SND1;CYP1A1;TJP1;PARVA
9872,GO:0042221,1.55358595808371e-13,1,145,2764,response to chemical,BP,IL32;NFKBIA;MMP9;IL1A;TRIM16;NEFL;KRT8;SERPINB2;CXCL1;LGALS1;DSCAM;SAA1;LCP1;TNIP1;KRT18;NFKB1;RELB;FEZ1;EDN1;TP53;DPYSL3;CXCL16;PMAIP1;PSMB9;CD274;FGF5;SLIT2;CLDN1;UBQLN2;CHAC1;CDKN2B;PGK1;CLDN7;DNAJB1;PEG10;CCBE1;JUN;RIPK2;IL16;NFKB2;HERPUD1;PARP1;OPTN;SDK1;HSPA5;IL1B;KRT13;JUNB;TJP2;IL6ST;CRYAB;ATF3;GPX8;DNAJB9;AXL;ACTG1;DNAJC10;IFITM2;HSPA6;NOCT;IKBKE;CYLD;SEMA7A;FBN2;NFKBIE;DUSP1;TRIB1;CD83;ITGAV;LYN;NCEH1;ANXA1;DERL3;G6PD;SLC8A1;NEDD4L;BIRC3;VEGFC;RHOB;XBP1;ARG1;UGGT1;SEMA3D;TRAF3;HMOX1;MMP19;IL24;HSP90AA1;CANX;NRP1;IL7R;TRAF1;EGLN1;SETX;TNFSF15;CXCR5;SOD2;KLF10;NRG1;ACO1;SERPINH1;HSP90AB1;ADAM8;L1CAM;NR2F2;CALR;PDIA6;IFNAR1;CTR9;AJUBA;SEL1L;SERP1;EIF2B1;PRR5L;HMGCS1;IL23A;MME;EHD1;CITED2;LOX;TXNRD1;ETS1;HAS2;ADGRL3;MGST3;BAMBI;DNAJC3;ZC3H7B;IFNGR1;HSP90B1;TFRC;HTR1B;SVIP;NEDD4;TUBB3;PML;OXCT1;EPHA2;SOX11;ENPP1;HSPD1;IRAK2;SDF2L1;CYP1A1;PARVA
7905,GO:0032502,1.82967571206408e-13,1,185,3884,developmental process,BP,CDKN2A;NFKBIA;RPTN;MMP9;SPRR2G;SPRR2A;IL1A;FLG2;TRIM16;TCHH;LCE1B;KRT1;NEFL;KRT8;CXCL1;TENM3;LGALS1;DSCAM;OSR2;KRT24;ASPRV1;KRT2;LCP1;KRT18;SPRR3;NFKB1;NEFM;MAFB;RELB;B4GALT1;FEZ1;EDN1;TP53;DPYSL3;PSMB9;FLG;LCE3D;FGF5;LCE3E;DBNDD2;SLIT2;CLDN1;CHAC1;COL12A1;KRT78;EPCAM;CDKN2B;PGK1;SPRR2E;GREB1L;SPRR2D;PEG10;CCBE1;JUN;KRT4;CLDN11;MCAM;RIPK2;NFKB2;SPNS2;PARP1;SDK1;HRNR;HSPA5;IL1B;KRT13;CNTNAP1;ANPEP;JUNB;TJP2;IL6ST;PHLDA2;CRYAB;ATF3;DNAJB9;AXL;ACTG1;EHF;GADD45B;NOCT;ERAP1;CYLD;SEMA7A;CDSN;FBN2;DUSP1;TRIB1;FADS1;KRT23;CD83;ITGAV;LYN;COL8A1;ANXA1;COL4A4;G6PD;NBN;SLC8A1;WWC1;NEDD4L;LCE1C;VEGFC;NOC3L;RHOB;XBP1;MOBP;ARG1;SEMA3D;SUDS3;HMOX1;MMP19;KLK6;PAPSS2;FRAS1;RIMS2;CANX;NRP1;IL7R;EGLN1;SETX;CXCR5;SOD2;KLF10;NRG1;ACO1;IFRD1;SERPINH1;HSP90AB1;KRT34;ADAM8;C2ORF49;L1CAM;NR2F2;STEAP4;CALR;CTR9;AJUBA;IGFBP3;AMOTL2;EYA3;SERP1;EIF2B1;MAFF;RRAS2;HMGCS1;ARHGDIB;UBP1;CORO1C;IL23A;MME;DLG1;GDA;EHD1;ZMYM4;CITED2;LOX;TXNRD1;ETS1;HAS2;ADGRL3;SEC24D;BAMBI;TFRC;ZFP42;NEDD4;CDK6;TUBB3;NTNG1;PML;OXCT1;EPHA2;MYH9;HES4;SOX11;UGCG;ENPP1;SORBS2;TNFAIP2;TPM4;HSPD1;SND1;MAGED1;CYP1A1;TJP1;PARVA
4331,GO:0009913,5.87778409639115e-13,1,28,180,epidermal cell differentiation,BP,RPTN;SPRR2G;SPRR2A;TRIM16;TCHH;LCE1B;KRT1;KRT8;KRT24;KRT2;KRT18;SPRR3;FLG;LCE3D;LCE3E;KRT78;SPRR2E;SPRR2D;KRT4;HRNR;KRT13;CDSN;KRT23;ANXA1;LCE1C;KRT34;MAFF;EPHA2
12204,GO:0048513,6.61651482471691e-13,1,120,2121,animal organ development,BP,NFKBIA;RPTN;MMP9;SPRR2G;SPRR2A;FLG2;TRIM16;TCHH;LCE1B;KRT1;NEFL;KRT8;TENM3;LGALS1;DSCAM;OSR2;KRT24;ASPRV1;KRT2;LCP1;KRT18;SPRR3;MAFB;RELB;B4GALT1;FEZ1;EDN1;PSMB9;FLG;LCE3D;LCE3E;SLIT2;CLDN1;KRT78;EPCAM;CDKN2B;SPRR2E;GREB1L;SPRR2D;CCBE1;JUN;KRT4;RIPK2;NFKB2;SPNS2;PARP1;SDK1;HRNR;HSPA5;IL1B;KRT13;JUNB;TJP2;PHLDA2;CRYAB;ATF3;DNAJB9;AXL;CYLD;SEMA7A;CDSN;FBN2;TRIB1;KRT23;CD83;LYN;COL8A1;ANXA1;COL4A4;G6PD;SLC8A1;LCE1C;VEGFC;XBP1;ARG1;SEMA3D;SUDS3;HMOX1;MMP19;PAPSS2;FRAS1;NRP1;IL7R;EGLN1;CXCR5;KLF10;NRG1;SERPINH1;HSP90AB1;KRT34;ADAM8;NR2F2;CALR;CTR9;SERP1;MAFF;HMGCS1;CORO1C;IL23A;MME;DLG1;CITED2;LOX;ETS1;HAS2;BAMBI;TFRC;ZFP42;NEDD4;CDK6;PML;OXCT1;EPHA2;MYH9;SOX11;ENPP1;SORBS2;MAGED1;CYP1A1;PARVA
3257,GO:0006950,9.73578221465669e-13,1,138,2640,response to stress,BP,IL32;CDKN2A;NFKBIA;MMP9;IL1A;KRT1;NEFL;KRT8;SERPINB2;CXCL1;LGALS1;SAA1;TNIP1;SPRR3;NFKB1;RELB;B4GALT1;EDN1;TP53;DPYSL3;CXCL16;PMAIP1;PSMB9;CLDN1;RNASE7;UBQLN2;CHAC1;NABP1;PGK1;DNAJB1;JUN;MCAM;RIPK2;NFKB2;HERPUD1;PARP1;OPTN;HSPA5;IL1B;MSRB3;JUNB;C1QTNF1;IL6ST;HSPB8;CRYAB;ATF3;GPX8;DNAJB9;AXL;ACTG1;DNAJC10;IFITM2;HSPA6;GADD45B;IKBKE;MGLL;ERAP1;CYLD;SEMA7A;DUSP1;STAC;ANXA8;TRIB1;FADS1;FIGN;CD83;LYN;C1R;ANXA1;DERL3;G6PD;NBN;SLC8A1;BIRC3;VEGFC;RHOB;XBP1;ARG1;UGGT1;TRAF3;CSRP1;HMOX1;SYT11;KLK6;PAPSS2;IL24;HSP90AA1;NRP1;EGLN1;SETX;SOD2;KLF10;NRG1;IFRD1;SERPINH1;HSP90AB1;GGCX;ADAM8;CALR;PDIA6;IFNAR1;AJUBA;SEL1L;EYA3;SERP1;EIF2B1;MAFF;PRR5L;IL23A;DLG1;PDIA4;RBMS3;EHD1;PITHD1;CITED2;LOX;TXNRD1;PTTG1IP;ETS1;HAS2;CHORDC1;DNAJC3;IFNGR1;HSP90B1;NLRP10;SVIP;NEDD4;CDK6;PML;OXCT1;EPHA2;PVR;MYH9;EID3;HSPD1;IRAK2;SDF2L1;CYP1A1
12374,GO:0048856,1.21016141796432e-12,1,173,3599,anatomical structure development,BP,NFKBIA;RPTN;MMP9;SPRR2G;SPRR2A;IL1A;FLG2;TRIM16;TCHH;LCE1B;KRT1;NEFL;KRT8;CXCL1;TENM3;LGALS1;DSCAM;OSR2;KRT24;ASPRV1;KRT2;LCP1;KRT18;SPRR3;NEFM;MAFB;RELB;B4GALT1;FEZ1;EDN1;TP53;DPYSL3;PSMB9;FLG;LCE3D;FGF5;LCE3E;DBNDD2;SLIT2;CLDN1;CHAC1;COL12A1;KRT78;EPCAM;CDKN2B;PGK1;SPRR2E;GREB1L;SPRR2D;CCBE1;JUN;KRT4;CLDN11;MCAM;RIPK2;NFKB2;SPNS2;PARP1;SDK1;HRNR;HSPA5;IL1B;KRT13;CNTNAP1;ANPEP;JUNB;TJP2;IL6ST;PHLDA2;CRYAB;ATF3;DNAJB9;AXL;ACTG1;EHF;GADD45B;NOCT;ERAP1;CYLD;SEMA7A;CDSN;FBN2;DUSP1;TRIB1;KRT23;CD83;ITGAV;LYN;COL8A1;ANXA1;COL4A4;G6PD;NBN;SLC8A1;NEDD4L;LCE1C;VEGFC;RHOB;XBP1;MOBP;ARG1;SEMA3D;SUDS3;HMOX1;MMP19;KLK6;PAPSS2;FRAS1;RIMS2;NRP1;IL7R;EGLN1;SETX;CXCR5;KLF10;NRG1;ACO1;IFRD1;SERPINH1;HSP90AB1;KRT34;ADAM8;C2ORF49;L1CAM;NR2F2;CALR;CTR9;AJUBA;IGFBP3;AMOTL2;EYA3;SERP1;EIF2B1;MAFF;HMGCS1;ARHGDIB;UBP1;CORO1C;IL23A;MME;DLG1;GDA;EHD1;ZMYM4;CITED2;LOX;TXNRD1;ETS1;HAS2;ADGRL3;SEC24D;BAMBI;TFRC;ZFP42;NEDD4;CDK6;TUBB3;NTNG1;PML;OXCT1;EPHA2;MYH9;HES4;SOX11;UGCG;ENPP1;SORBS2;TNFAIP2;HSPD1;MAGED1;CYP1A1;TJP1;PARVA
6574,GO:0022610,1.66341485475402e-12,1,63,792,biological adhesion,BP,IL32;CDKN2A;TENM3;LGALS1;DSCAM;SAA1;TNIP1;KRT18;B4GALT1;FEZ1;CD274;CLDN1;COL12A1;EPCAM;CLDN7;CLDN11;MCAM;RIPK2;SDK1;IL1B;CNTNAP1;C1QTNF1;IL6ST;AXL;ACTG1;CYLD;CDSN;CD83;ITGAV;LYN;COL8A1;ANXA1;PLEKHA2;VEGFC;RHOB;XBP1;ARG1;CSRP1;NRP1;IL7R;HSP90AB1;ADAM8;L1CAM;CALR;AJUBA;ARHGDIB;CORO1C;NID2;IL23A;DLG1;CITED2;ETS1;HAS2;ADGRL3;CBLL1;TFRC;CDK6;PML;EPHA2;PVR;MYH9;HSPD1;PARVA
7048,GO:0030855,2.93909595301218e-12,1,43,427,epithelial cell differentiation,BP,RPTN;SPRR2G;SPRR2A;TRIM16;TCHH;LCE1B;KRT1;KRT8;KRT24;KRT2;KRT18;SPRR3;B4GALT1;FLG;LCE3D;LCE3E;CLDN1;KRT78;PGK1;SPRR2E;SPRR2D;JUN;KRT4;HRNR;IL1B;KRT13;TJP2;EHF;CDSN;KRT23;ANXA1;LCE1C;XBP1;NRP1;NRG1;KRT34;NR2F2;MAFF;CDK6;EPHA2;SOX11;CYP1A1;TJP1
10576,GO:0043588,4.33820068480508e-12,1,31,236,skin development,BP,RPTN;SPRR2G;SPRR2A;FLG2;TRIM16;TCHH;LCE1B;KRT1;KRT8;KRT24;ASPRV1;KRT2;KRT18;SPRR3;FLG;LCE3D;LCE3E;CLDN1;KRT78;SPRR2E;SPRR2D;KRT4;HRNR;KRT13;CDSN;KRT23;ANXA1;LCE1C;FRAS1;KRT34;EPHA2
3362,GO:0007155,4.35551932416358e-12,1,62,789,cell adhesion,BP,IL32;CDKN2A;TENM3;LGALS1;DSCAM;SAA1;TNIP1;KRT18;B4GALT1;FEZ1;CD274;CLDN1;COL12A1;EPCAM;CLDN7;CLDN11;MCAM;RIPK2;SDK1;IL1B;CNTNAP1;C1QTNF1;IL6ST;AXL;ACTG1;CYLD;CDSN;CD83;ITGAV;LYN;COL8A1;ANXA1;PLEKHA2;VEGFC;RHOB;XBP1;ARG1;CSRP1;NRP1;IL7R;ADAM8;L1CAM;CALR;AJUBA;ARHGDIB;CORO1C;NID2;IL23A;DLG1;CITED2;ETS1;HAS2;ADGRL3;CBLL1;TFRC;CDK6;PML;EPHA2;PVR;MYH9;HSPD1;PARVA
10849,GO:0044421,5.2981154571652e-12,1,129,2496,extracellular region part,CC,IL32;RPTN;MMP9;IL1A;FLG2;KRT1;KRT8;SERPINB2;CXCL1;LGALS1;SAA1;KRT24;KRT2;LCP1;KRT18;SPRR3;B4GALT1;EDN1;DPYSL3;CXCL16;PSMB9;CD274;FGF5;NAGK;SLIT2;RNASE7;KPRP;COL12A1;KRT78;EPCAM;PGK1;MYO1B;DNAJB1;CCBE1;CLDN11;MCAM;IL16;SDK1;HRNR;HSPA5;IL1B;KRT13;ANPEP;C1QTNF1;IL6ST;CRYAB;DNAJB9;AXL;ACTG1;CREB5;HSPA6;ERAP1;SEMA7A;CDSN;FBN2;PLBD1;ITGAV;LYN;COBLL1;COL8A1;C1R;ANXA1;COL4A4;G6PD;NEDD4L;VEGFC;RHOB;ARG1;UGGT1;SEMA3D;CSRP1;GSTCD;HMOX1;MMP19;KLK6;FRAS1;KCTD12;IL24;RIMS2;HSP90AA1;CANX;FTH1;NRP1;SETX;TNFSF15;SOD2;NRG1;ACO1;SERPINH1;HSP90AB1;KRT34;L1CAM;STEAP4;CALR;PDIA6;IGFBP3;MGAT5;RRAS2;ARHGDIB;CS;NID2;IL23A;MME;DLG1;PDIA4;GDA;EHD1;LOX;TXNRD1;PTTG1IP;TGFA;MGST3;DNAJC3;HSP90B1;TFRC;SVIP;NEDD4;TUBB3;PVR;EPB41L2;MYH9;GBE1;CPPED1;ENPP1;RPL26L1;TNFAIP2;TPM4;HSPD1;SND1
8567,GO:0034097,5.70208010538728e-12,1,61,798,response to cytokine,BP,IL32;NFKBIA;MMP9;IL1A;KRT8;SERPINB2;CXCL1;SAA1;LCP1;KRT18;NFKB1;RELB;EDN1;TP53;DPYSL3;CXCL16;PSMB9;CD274;SLIT2;CLDN1;JUN;RIPK2;IL16;NFKB2;HSPA5;IL1B;JUNB;TJP2;IL6ST;AXL;ACTG1;IFITM2;IKBKE;CYLD;ANXA1;BIRC3;VEGFC;XBP1;ARG1;TRAF3;HMOX1;IL24;HSP90AA1;CANX;IL7R;TRAF1;TNFSF15;CXCR5;SOD2;HSP90AB1;IFNAR1;CTR9;IL23A;MME;ETS1;HAS2;IFNGR1;HSP90B1;TFRC;PML;IRAK2
