,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,foreground_genes
13576,GO:0060089,1.21756557760921e-06,0.999999557230701,37,384,molecular transducer activity,MF,ADGRB2;EPHB2;ADGRF4;GPRC5C;ADGRL1;EGFR;THRA;FGFR4;VIPR1;SFRP1;INSR;RGMA;EPHA4;F2R;LTBP1;ERBB3;PLXND1;ACVR1B;TYRO3;CXCR1;BCAM;EFNB3;TNFRSF19;TRPV4;GPC4;LTBP4;ADORA2B;MRC2;MC1R;GPR68;GPR153;ERBB2;ACKR3;CRY2;IL20RB;PLXNB1;SORT1
2098,GO:0004888,1.3252400259165e-06,0.999999544606232,33,324,transmembrane signaling receptor activity,MF,ADGRB2;EPHB2;ADGRF4;GPRC5C;ADGRL1;EGFR;FGFR4;VIPR1;SFRP1;INSR;EPHA4;F2R;LTBP1;ERBB3;PLXND1;ACVR1B;TYRO3;CXCR1;BCAM;EFNB3;TNFRSF19;TRPV4;LTBP4;ADORA2B;MRC2;MC1R;GPR68;GPR153;ERBB2;ACKR3;IL20RB;PLXNB1;SORT1
7904,GO:0032501,1.75404046741845e-06,0.99999931082287,218,4160,multicellular organismal process,BP,TNFAIP3;POSTN;IFITM1;ITGB6;TGFBI;TAGLN;APOE;ALDH1A3;ULK2;PTPRS;OBSL1;LMF1;GPNMB;NDN;S100A4;ADGRB2;EPHB2;NINJ1;ASH2L;HTRA1;PRICKLE2;PRR9;SLITRK6;GAMT;TXNRD3;ADGRL1;SRSF5;SHROOM2;COL6A1;EGFR;ADAM19;THRA;CYBA;OAS2;GLI2;FGFR4;EPB41L3;APCDD1;NLGN2;RAPGEF5;BCL6;TENM2;BRSK1;SFRP1;FHOD3;UNK;POU3F1;TNFSF10;MN1;DHTKD1;INSR;VAV3;GAA;MATN2;PKD2;ESPN;ZFPM1;RGMA;DNM1;SDK2;CXCL14;LDLRAP1;CTSB;ETV5;SERPINE2;SALL2;TP53INP2;VEGFB;WWTR1;FOXO1;WNT3;RASIP1;BOC;SOX12;DAB2IP;COL7A1;TMEM231;OBSCN;TBX1;PRSS3;KLK5;TRERF1;SCN4B;CRTAP;GAS8;MNT;TET1;MARVELD1;FAM20C;FAM213A;EPHA4;WNT9A;DIXDC1;TENM4;OLFM2;F2R;SMARCA1;KIF26B;TCFL5;CTSV;LRIG3;RPS6KA5;TUB;HOMER2;ARHGEF19;HEXB;LTBP1;PLCD3;EPS8L2;ZBTB42;DDX60;ACTA2;ERBB3;KIF26A;S100A6;SPOCK1;PPL;FRY;PLXND1;GJB5;SREBF1;CSPG4;RDH12;DMTN;ENDOG;PIK3R1;PTHLH;TMEM204;CTSL;NCK2;ACVR1B;KCTD11;UCN2;UNC119B;NAB2;NFATC4;FAM210B;TYRO3;CLEC11A;SLC2A1;HYAL1;RTF1;ZP3;MBOAT7;EFNB3;SPRY2;TNFRSF19;CABYR;MDK;TRPV4;MTHFR;GPC4;SYNM;ITGB5;NDRG1;SDHA;KLK8;LTBP4;ADORA2B;FBXW4;SERPING1;NAGLU;MRC2;MYL9;RTN4RL1;MARK4;BTBD2;MC1R;IMPACT;NEO1;CRTC1;IGFBP4;GPR68;MICALL1;ERBB2;HSD11B1;RNF135;LAMB2;PCDH1;STAT1;TULP3;CDK20;ACKR3;PLCD1;SLC5A1;CRY2;COX5B;BLOC1S4;ZMYM3;FURIN;IFI16;IL20RB;CCDC88B;SUN1;GJC2;SLC1A4;DBP;ASIC1;PER3;PLXNB1;ALOXE3;SMURF1;KREMEN1;DOK4;CAMK1;NISCH;VPS33B;MAP3K3;MDFI;REEP6;SCMH1;ZSWIM8;SP100;NRK;SORT1;CBR3;VANGL2;APBA1
3483,GO:0007399,3.22483332508657e-06,0.999998492103459,95,1466,nervous system development,BP,POSTN;APOE;ALDH1A3;ULK2;PTPRS;OBSL1;NDN;ADGRB2;EPHB2;NINJ1;SLITRK6;ADGRL1;SHROOM2;EGFR;THRA;GLI2;FGFR4;EPB41L3;APCDD1;NLGN2;RAPGEF5;BCL6;TENM2;BRSK1;SFRP1;UNK;POU3F1;MATN2;PKD2;RGMA;SDK2;ETV5;SERPINE2;SALL2;WNT3;BOC;SOX12;DAB2IP;TBX1;GAS8;MARVELD1;EPHA4;WNT9A;DIXDC1;TENM4;SMARCA1;CTSV;RPS6KA5;HEXB;ERBB3;KIF26A;S100A6;SPOCK1;FRY;PLXND1;CSPG4;PIK3R1;NCK2;ACVR1B;KCTD11;UNC119B;NAB2;NFATC4;TYRO3;SLC2A1;MBOAT7;EFNB3;MDK;TRPV4;NDRG1;SDHA;KLK8;NAGLU;RTN4RL1;MARK4;BTBD2;IMPACT;NEO1;CRTC1;MICALL1;ERBB2;LAMB2;PCDH1;TULP3;BLOC1S4;SUN1;GJC2;PLXNB1;SMURF1;DOK4;CAMK1;ZSWIM8;NRK;VANGL2;APBA1
4244,GO:0009605,3.92262661450709e-06,0.999998194240849,86,1315,response to external stimulus,BP,TNFAIP3;POSTN;IFITM1;APOE;ALDH1A3;ULK2;PTPRS;GPNMB;MAP3K14;EPHB2;HTRA1;SLITRK6;SHROOM2;EGFR;CYBA;OAS2;GLI2;BCL6;SFRP1;CKLF;VAV3;MATN2;PKD2;RGMA;CXCL14;NT5E;SERPINE2;VEGFB;FOXO1;WNT3;BOC;DAB2IP;PRSS3;KLK5;WIPF1;GLUL;EPHA4;F2R;CTSV;RPS6KA5;ACSL1;DDX60;ACTA2;KIF26A;PPL;PLXND1;SREBF1;DMTN;ENDOG;PIK3R1;TRIM22;UCN2;XPC;TYRO3;CXCR1;SLC2A1;HYAL1;ZP3;EFNB3;TRPV4;MTHFR;KLK8;ADORA2B;SERPING1;RTN4RL1;IMPACT;NEO1;CRTC1;ERBB2;LAMB2;STAT1;WIPI2;ACKR3;CRY2;IFI16;IL20RB;CCDC88B;SUN1;PER3;PLXNB1;DOK4;VPS33B;REEP6;ZSWIM8;ABCC1;VANGL2
3766,GO:0008347,5.03723178712008e-06,0.999999496536902,9,33,glial cell migration,BP,NDN;APCDD1;MATN2;DAB2IP;EPHA4;HEXB;CSPG4;MBOAT7;SUN1
12319,GO:0048731,6.47795616685881e-06,0.999996342269102,162,2928,system development,BP,TNFAIP3;POSTN;TGFBI;TAGLN;APOE;ALDH1A3;ULK2;PTPRS;OBSL1;GPNMB;NDN;S100A4;ADGRB2;EPHB2;NINJ1;ASH2L;HTRA1;PRICKLE2;PRR9;SLITRK6;GAMT;ADGRL1;SRSF5;SHROOM2;EGFR;ADAM19;THRA;OAS2;GLI2;FGFR4;EPB41L3;APCDD1;NLGN2;RAPGEF5;BCL6;TENM2;BRSK1;SFRP1;FHOD3;UNK;POU3F1;TNFSF10;DHTKD1;INSR;VAV3;GAA;MATN2;PKD2;ZFPM1;RGMA;SDK2;CXCL14;CTSB;ETV5;SERPINE2;SALL2;VEGFB;WWTR1;FOXO1;WNT3;RASIP1;BOC;SOX12;DAB2IP;TMEM231;TBX1;KLK5;GAS8;MARVELD1;FAM20C;FAM213A;EPHA4;WNT9A;DIXDC1;TENM4;SMARCA1;KIF26B;CTSV;LRIG3;RPS6KA5;TUB;ARHGEF19;HEXB;LTBP1;PLCD3;ZBTB42;ACTA2;ERBB3;KIF26A;S100A6;SPOCK1;PPL;FRY;PLXND1;GJB5;SREBF1;CSPG4;DMTN;PIK3R1;PTHLH;TMEM204;CTSL;NCK2;ACVR1B;KCTD11;UNC119B;NAB2;NFATC4;FAM210B;TYRO3;SLC2A1;HYAL1;ZP3;MBOAT7;EFNB3;SPRY2;TNFRSF19;MDK;TRPV4;GPC4;NDRG1;SDHA;KLK8;FBXW4;NAGLU;MYL9;RTN4RL1;MARK4;BTBD2;IMPACT;NEO1;CRTC1;IGFBP4;GPR68;MICALL1;ERBB2;HSD11B1;LAMB2;PCDH1;STAT1;TULP3;ACKR3;PLCD1;BLOC1S4;FURIN;IFI16;SUN1;GJC2;DBP;PLXNB1;ALOXE3;SMURF1;DOK4;CAMK1;VPS33B;MAP3K3;MDFI;ZSWIM8;SP100;NRK;VANGL2;APBA1
7133,GO:0031012,6.96700555244779e-06,0.999997741883505,26,241,extracellular matrix,CC,POSTN;TGFBI;SMOC2;APOE;HTRA1;SLITRK6;COL6A1;SFRP1;MATN2;SERPINE2;TNXB;WNT3;COL7A1;CRTAP;WNT9A;LTBP1;SPOCK1;CSPG4;SDC3;BCAM;ZP3;ADAMTS15;GPC4;LTBP4;LAMB2;MMP1
12374,GO:0048856,9.35230349819762e-06,0.999994334477664,191,3599,anatomical structure development,BP,TNFAIP3;POSTN;TGFBI;TAGLN;APOE;ALDH1A3;ULK2;PTPRS;OBSL1;GPNMB;NDN;S100A4;ADGRB2;EPHB2;NINJ1;ASH2L;HTRA1;PRICKLE2;PRR9;SLITRK6;GAMT;TXNRD3;ADGRL1;SRSF5;TST;FLNC;SHROOM2;COL6A1;EGFR;ADAM19;THRA;OAS2;GLI2;FGFR4;EPB41L3;APCDD1;NLGN2;RAPGEF5;BCL6;TENM2;BRSK1;SFRP1;FHOD3;UNK;POU3F1;TNFSF10;MN1;DHTKD1;INSR;VAV3;GAA;MATN2;PKD2;ZFPM1;RGMA;SDK2;CXCL14;CTSB;ETV5;SERPINE2;SALL2;VEGFB;WWTR1;FOXO1;WNT3;PARVB;RASIP1;BOC;SOX12;DAB2IP;COL7A1;TMEM231;OBSCN;TBX1;KLK5;TRERF1;GAS8;WIPF1;MNT;TET1;MARVELD1;FAM20C;FAM213A;EPHA4;WNT9A;DIXDC1;TENM4;OLFM2;F2R;SMARCA1;KIF26B;TCFL5;CTSV;LRIG3;RPS6KA5;TUB;ARHGEF19;HEXB;LTBP1;PLCD3;ZBTB42;ACTA2;ERBB3;KIF26A;S100A6;SPOCK1;VAMP3;PPL;FRY;PLXND1;GJB5;SREBF1;CSPG4;DMTN;ENDOG;PIK3R1;PTHLH;TMEM204;CTSL;NCK2;ACVR1B;KCTD11;UNC119B;NAB2;NFATC4;FAM210B;TYRO3;RHOD;SLC2A1;HYAL1;RTF1;ZP3;MBOAT7;EFNB3;SPRY2;TNFRSF19;CABYR;MDK;TRPV4;GPC4;ITGB5;NDRG1;SDHA;KLK8;LTBP4;FBXW4;NAGLU;MYL9;RTN4RL1;MARK4;BTBD2;MC1R;IMPACT;NEO1;CRTC1;IGFBP4;GPR68;MICALL1;ERBB2;HSD11B1;LAMB2;PCDH1;STAT1;TULP3;CDK20;ACKR3;PLCD1;BLOC1S4;ZMYM3;FURIN;IFI16;SUN1;GJC2;ARPIN;DBP;PLXNB1;ALOXE3;SMURF1;KREMEN1;DOK4;CAMK1;VPS33B;MAP3K3;MDFI;SCMH1;ZSWIM8;SP100;NRK;SORT1;VANGL2;APBA1
6237,GO:0019838,1.04451485683919e-05,0.999997924560048,14,86,growth factor binding,MF,HTRA1;COL6A1;EGFR;FGFR4;INSR;RHBDF1;LTBP1;ERBB3;ACVR1B;LTBP4;IGFBP4;ERBB2;FURIN;SORT1
3362,GO:0007155,1.07857078727161e-05,0.999994818976443,58,789,cell adhesion,BP,POSTN;ITGB6;TGFBI;SMOC2;LGALS7B;PTPRS;GPNMB;MAP3K14;NINJ1;CADM4;ADGRL1;COL6A1;EGFR;GLI2;NLGN2;BCL6;TENM2;SFRP1;VAV3;SDK2;NT5E;SERPINE2;TNXB;PARVB;BOC;COL7A1;EPHA4;TENM4;KIF26B;ERBB3;SPOCK1;VAMP3;PLXND1;CGREF1;DMTN;PIK3R1;NCK2;TYRO3;RHOD;HYAL1;BCAM;ZP3;EFNB3;TRPV4;ITGB5;MYL9;NEO1;ERBB2;LAMB2;PCDH1;ACKR3;BLOC1S4;IL20RB;CCDC88B;NUAK1;PLXNB1;VPS33B;APBA1
6574,GO:0022610,1.2005180914075e-05,0.999994211872372,58,792,biological adhesion,BP,POSTN;ITGB6;TGFBI;SMOC2;LGALS7B;PTPRS;GPNMB;MAP3K14;NINJ1;CADM4;ADGRL1;COL6A1;EGFR;GLI2;NLGN2;BCL6;TENM2;SFRP1;VAV3;SDK2;NT5E;SERPINE2;TNXB;PARVB;BOC;COL7A1;EPHA4;TENM4;KIF26B;ERBB3;SPOCK1;VAMP3;PLXND1;CGREF1;DMTN;PIK3R1;NCK2;TYRO3;RHOD;HYAL1;BCAM;ZP3;EFNB3;TRPV4;ITGB5;MYL9;NEO1;ERBB2;LAMB2;PCDH1;ACKR3;BLOC1S4;IL20RB;CCDC88B;NUAK1;PLXNB1;VPS33B;APBA1
6542,GO:0022008,1.20083116784746e-05,0.999993874223205,70,1013,neurogenesis,BP,POSTN;APOE;ULK2;PTPRS;OBSL1;NDN;EPHB2;SLITRK6;EGFR;GLI2;EPB41L3;APCDD1;BCL6;TENM2;BRSK1;SFRP1;UNK;POU3F1;MATN2;RGMA;SDK2;ETV5;SERPINE2;WNT3;BOC;DAB2IP;EPHA4;WNT9A;DIXDC1;TENM4;SMARCA1;RPS6KA5;HEXB;ERBB3;S100A6;SPOCK1;FRY;PLXND1;CSPG4;PIK3R1;NCK2;KCTD11;UNC119B;NAB2;NFATC4;MBOAT7;EFNB3;TRPV4;NDRG1;KLK8;NAGLU;RTN4RL1;BTBD2;IMPACT;NEO1;CRTC1;MICALL1;ERBB2;LAMB2;TULP3;BLOC1S4;SUN1;GJC2;PLXNB1;SMURF1;DOK4;CAMK1;ZSWIM8;NRK;VANGL2
2392,GO:0005576,1.34970212403384e-05,0.999991770401548,150,2770,extracellular region,CC,TNFAIP3;POSTN;ITGB6;TGFBI;SMOC2;APOE;ALDH1A3;MVB12B;LGALS7B;PTPRS;S100A4;EPHB2;KDSR;HTRA1;SLITRK6;CADM4;GAMT;GPRC5C;GPX7;GPX3;TST;MXRA5;SHROOM2;COL6A1;EGFR;FBXO2;HEBP1;FGFR4;PINLYP;IRF2BPL;CALML3;PGM1;XYLT1;SFRP1;CKLF;GAREM2;TNFSF10;DHRS4L2;INSR;VAV3;CYBRD1;GAA;CES2;MATN2;PKD2;RGMA;ARSI;DNM1;CXCL14;CTSB;NT5E;SERPINE2;TNXB;VEGFB;WNT3;LY6E;BPHL;DAB2IP;COL7A1;PRSS3;SGSH;KLK5;CRTAP;FAM20C;GLUL;FAM213A;WNT9A;MAGEF1;OLFM2;F2R;CTSV;LRIG3;NXPH4;TUB;SEC14L2;TXNDC17;HEXB;LTBP1;PGLS;EPS8L2;ACTA2;ERBB3;S100A6;SPOCK1;PPL;CGREF1;CSPG4;PTHLH;SDC3;APPL2;CTSL;ACVR1B;UCN2;SYTL1;SNX29;XPC;CLEC11A;SLC2A1;METTL7A;HYAL1;BCAM;ZP3;STOM;CKMT1A;VAMP2;ADAMTS15;SCG5;MDK;ZDHHC1;GPC4;ITGB5;NDRG1;CA11;KLK8;LTBP4;ALDH2;SERPING1;NAGLU;RTN4RL1;IAH1;IGFBP4;TOM1L2;H2AFJ;LAMB2;TULP3;PLCD1;SLC5A1;CRY2;COX5B;MARCKSL1;FURIN;PCSK1;THNSL2;NINL;PEX11B;CTSF;SLC1A4;SLC13A3;MMP1;PLXNB1;SMURF1;CCDC3;ZNF446;AIF1L;RAB43;ELFN2;ABCC1;MTMR11;IDUA;CBR3
3679,GO:0008201,1.64003351562244e-05,0.999996844783657,13,79,heparin binding,MF,POSTN;SMOC2;APOE;PTPRS;GPNMB;FGFR4;SFRP1;SERPINE2;TNXB;VEGFB;ADAMTS15;MDK;RTN4RL1
