,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,foreground_genes
8869,GO:0034660,1.10180376318195e-07,1,67,545,ncRNA metabolic process,BP,UTP20;DDX17;DDX47;CARS2;CDKAL1;PDCD11;DKC1;PHAX;SHQ1;UTP15;POP1;HEATR1;GEMIN4;TSR1;PUS3;THUMPD3;METTL1;URM1;MDN1;NOP58;NOP2;GTF3C6;RAN;RRP7BP;MRTO4;UTP14A;YRDC;GATC;RRP1;RARS;USB1;WDR3;WDR43;UTP18;ISG20L2;METTL16;TYW1;RRP36;RPF2;TRMT5;SEPHS2;THADA;MYBL1;DDX21;TRMT1;DGCR8;POLR2F;FCF1;SRFBP1;WDR75;BMS1;NIFK;NOL9;NOL11;TRMT61A;NCBP1;NCL;GTF3C4;NOP56;DDX56;NSA2;RRP15;WDR4;WDR36;MAK16;TEX10;RPS12
958,GO:0002376,2.33630089700242e-07,1,184,1863,immune system process,BP,IL32;MAFB;KRT1;SAA1;FTL;FTH1;HDAC9;C1R;FN1;PML;KIF23;MTUS1;MAP3K14;TFRC;C3;NLRC5;FGFR2;TRIM22;S100P;HLA-B;MMP9;FBN1;TAP1;XAF1;SLC7A2;RUNX1;IL1R2;B4GALT1;ACTG1;PBX1;G6PD;TSC22D3;FST;DDX17;TRIM56;TRAF3;SPG21;MID1;TP53;DAPK3;EXO1;EDN1;GBP1;DOCK10;SIPA1L3;PABPC4;LGALS3;IFNGR1;PDPN;AKAP8;TGFB2;CYLD;IKBKE;IL27RA;IL16;IFIT3;IL6ST;INHBA;IL7R;SYK;EMP2;TJP2;NAIP;RAB32;RELB;NBN;LEPR;FAM111A;HLA-F;SFRP1;HLA-DOB;CD274;MIR17HG;POLQ;H3F3A;AHR;HRNR;HELLS;PTPRB;PTGER4;MGAM;CD109;HERC6;DYNLL2;CCL20;SLCO4C1;MME;MUC16;FRK;GBP5;BTN2A1;RHOG;WNT4;CXCL16;LCP1;SIRPA;THOC1;DDX3X;ITGAV;SOCS1;PARP14;QPCT;ARMC6;LFNG;CDC42EP2;BAIAP2;WDR7;SRF;PDGFB;CHID1;NFE2L1;RTKN2;CLU;ENPP1;BIRC3;IL20;COMMD9;RIF1;SETD2;ANLN;THBD;ABCC9;IFNAR1;ERAP1;SLC11A2;CXCR5;HSPA8;HSP90AB1;ZBTB24;LAIR1;BRCA2;SYNCRIP;FANCD2;ETV6;L1CAM;SERPINB9;GPER1;HMGN2;ADAM17;MYO10;SENP1;PSME2;MSH6;LILRB3;PSMB9;EIF2B5;CMTM3;EBP;TRAF2;MSH3;RBBP5;CITED2;MFAP5;POLR3B;TAP2;IFI30;CSF1;AP3B1;GLIPR1;PURB;TLR3;ESR1;RNF19B;DNASE1;TNF;ATAD5;ZFP36L2;RC3H1;CCL5;CD74;PSMB10;EIF2B1;DCTN5;HIST1H4A;PHLPP1;NRAS;PSPC1;MUC5B;PPARGC1B;CDKN1A;MUC6;IRF1;GBP6;IRAK3
2888,GO:0006396,2.37464187253489e-07,1,97,877,RNA processing,BP,UTP20;DDX17;DDX47;RBM4;GEMIN5;PABPC4;LGALS3;RBM22;TGS1;CDKAL1;SRSF2;SUGP2;HNRNPF;PDCD11;DKC1;SHQ1;UTP15;POP1;HEATR1;TARDBP;GEMIN4;TSR1;PUS3;TRA2A;THUMPD3;ZMAT2;METTL1;TSN;URM1;HNRNPA1L2;MDN1;CASC3;AKAP8L;NOP58;NOP2;THOC1;RRP7BP;NUFIP1;MRTO4;UTP14A;RBMXL1;ZC3H7B;LUC7L;YRDC;RRP1;LUC7L2;USB1;WDR3;WDR43;UTP18;ISG20L2;EFTUD2;TRUB2;METTL16;TYW1;RRP36;RPF2;TRMT5;TTF2;SEPHS2;THADA;HSPA8;DDX21;GEMIN8;SYNCRIP;TRMT1;DGCR8;CCAR1;POLR2F;FCF1;SRFBP1;WDR75;BMS1;NOL9;NOL11;TRMT61A;NCBP1;UPF3B;HNRNPR;NOP56;DDX56;NSA2;ESR1;RRP15;WDR4;SRSF7;WDR36;HNRNPU;MAK16;PSPC1;HNRNPM;RBM8A;GTF2H3;TEX10;RPS12;BUD13;DHX15
15216,GO:0071345,3.89340889327373e-07,1,87,749,cellular response to cytokine stimulus,BP,IL32;SAA1;FN1;PML;MAP3K14;TFRC;NLRC5;STAT5A;TRIM22;HLA-B;MMP9;XAF1;RUNX1;IL1R2;ACTG1;MAT2A;TRAF3;IRS1;MID1;TP53;DAPK3;EDN1;GBP1;PTPN14;IFNGR1;CYLD;IL27RA;IL16;IFIT3;IL6ST;HNRNPF;IL7R;SYK;TJP2;LEPR;HLA-F;CDK4;SFRP1;MCM2;KEAP1;TRAF1;CCL20;MME;GBP5;MYBL2;LCP1;SOD2;IL24;SOCS1;PARP14;CDC42EP2;NPNT;PDGFB;BIRC3;IL20;ACKR3;RIF1;IFNAR1;CXCR5;HSPA8;HSP90AB1;SYNCRIP;IL12RB2;GPER1;ADAM17;PSME2;PSMB9;HNRNPDL;DPYSL3;MYNN;TRAF2;NCL;IFI30;CSF1;TLR3;TNF;ZFP36L2;SRSF7;RC3H1;CCL5;CD74;HNRNPU;PSMB10;CDKN1A;IRF1;GBP6;IRAK3
11023,GO:0044843,5.05304982530574e-07,0.999999823662087,39,233,cell cycle G1/S phase transition,BP,PML;CYP1A1;TP53;CDKN2A;INHBA;GPR132;MCM5;CDK4;MCM2;DHFR;RPA1;POLA1;PLK2;RANBP2;ORC4;DDX3X;CDC25A;MCM3;MDM4;MCM8;RRM2;MCM6;WEE1;APEX1;ORC1;PRIM2;E2F8;MCM4;ADAM17;PSME2;RFWD3;CCNA2;POLE3;ORC2;RBL1;KIF14;TYMS;TAF1;CDKN1A
40,GO:0000082,9.93151588885757e-07,0.999999647583999,37,221,G1/S transition of mitotic cell cycle,BP,PML;CYP1A1;TP53;CDKN2A;INHBA;GPR132;MCM5;CDK4;MCM2;DHFR;RPA1;POLA1;PLK2;RANBP2;ORC4;DDX3X;CDC25A;MCM3;MDM4;MCM8;RRM2;MCM6;WEE1;APEX1;ORC1;PRIM2;E2F8;MCM4;ADAM17;PSME2;RFWD3;POLE3;ORC2;RBL1;KIF14;TYMS;CDKN1A
15217,GO:0071346,1.59780261414583e-06,0.999999581457685,23,111,cellular response to interferon-gamma,BP,PML;NLRC5;TRIM22;HLA-B;ACTG1;MID1;DAPK3;EDN1;GBP1;IFNGR1;HLA-F;CCL20;GBP5;SOCS1;PARP14;CDC42EP2;HSP90AB1;SYNCRIP;IFI30;TLR3;CCL5;IRF1;GBP6
8710,GO:0034341,3.11885064709255e-06,0.999999114059218,24,125,response to interferon-gamma,BP,PML;NLRC5;TRIM22;HLA-B;ACTG1;MID1;DAPK3;EDN1;GBP1;IFNGR1;HLA-F;CCL20;GBP5;CXCL16;SOCS1;PARP14;CDC42EP2;HSP90AB1;SYNCRIP;IFI30;TLR3;CCL5;IRF1;GBP6
11710,GO:0046483,3.98128146608598e-06,0.999997393638277,397,4707,heterocycle metabolic process,BP,MAFB;NRG1;HDAC9;TRIM16;PML;CYP1B1;GCLC;TFRC;CYR61;MKL1;FOSL2;NLRC5;TXNRD1;FGFR2;STAT5A;TRIM22;CBX5;CTGF;UTP20;FBN1;RUNX1;CYP1A1;PBX1;G6PD;TSC22D3;FST;DDX17;TFCP2L1;TRAF3;SLC16A9;TP53;DAPK3;PANK2;EXO1;EDN1;TPST1;DDX47;CDKN2A;RBM4;ZBED1;ZNF397;PTPN14;GEMIN5;PABPC4;STAG1;LGALS3;CHP1;AKAP8;TGFB2;IRX2;ZNF208;RBM22;CARS2;CYLD;TGS1;PDLIM1;CDKAL1;IL27RA;IL16;SRSF2;FOXD2;SUGP2;PGD;RAD1;HNRNPF;PDCD11;DKC1;INHBA;IL7R;NUP50;PHAX;SYK;TJP2;NUP153;ZFP42;RELB;NBN;FAM111A;PARP15;BRIP1;MCM5;SHQ1;ABCG2;UTP15;CDK4;SFRP1;POP1;RIPK4;NUCKS1;HEATR1;MCM2;TARDBP;GEMIN4;POLQ;TSR1;H3F3A;PUS3;USP16;AHR;KEAP1;NAA15;UAP1L1;TRA2A;ZNF827;SLC5A6;DHFR;RPA1;POLR1A;THUMPD3;ZMAT2;GLIS3;HELLS;METTL1;TAF2;POLA1;TSN;SETDB1;TK1;G3BP1;GRWD1;ZNF584;TRAF1;URM1;ADM;USP43;ZNF407;ELMSAN1;NDC1;HNRNPA1L2;MDN1;CASC3;ZNF512;MME;ZNF587;FRK;DNTTIP2;RFC3;AKAP8L;MYBL2;NOP58;HSPB1;RHOG;WNT4;NOP2;SUV39H2;EXOG;GTF3C6;DDX28;THOC1;RAN;UBTF;RRP7BP;RANBP2;TOPBP1;SOD2;ORC4;SUPT16H;ZNF738;DDX3X;NAP1L1;NUFIP1;GPHN;RRN3;CDC25A;SET;PARP14;ARNTL;MRTO4;TAF1D;AJUBA;FASTKD3;UTP14A;ZNF267;CROT;RBMXL1;ZC3H7B;PGK1;TRIM37;FEN1;MCM3;LUC7L;CDCA5;SRBD1;GNL3L;ZNF586;YRDC;NVL;GATC;APTX;CDH13;GINS4;IBA57;RRP1;RARS;COMMD4;SRF;MDM4;LUC7L2;USB1;HIF1AN;NPNT;QDPR;WDR3;ZNF234;WDR43;MCM8;PDGFB;UTP18;BRCC3;FZD1;IRX4;NFE2L1;ISG20L2;CLU;NUP160;SMYD2;MACC1;ENPP1;ZNF316;DDX10;RRM2;COMMD9;NUP54;LRPPRC;ZNF670;NFKBIB;EYA3;EFTUD2;TRUB2;DDX24;VGLL3;RIF1;METTL16;TYW1;MCM6;SRD5A1;SETD2;RRP36;GLIS2;RPF2;UBP1;TRMT5;TTF2;SEPHS2;NNT;ZNF484;THADA;SLC11A2;APEX1;PDCL3;ZNF57;TET3;UMPS;ORC1;MYBL1;HSPA8;HSP90AB1;DDX21;SMUG1;ZBTB24;HELQ;NEDD4L;SGK1;PRIM2;ZBTB12;BRCA2;GEMIN8;SYNCRIP;TRAK2;TRMT1;DGCR8;DPYD;SS18L2;CCAR1;MAZ;FANCD2;ZNF33A;E2F8;CENPF;ETV6;ZNFX1;HSF2;POLR2F;FCF1;CHEK1;SRFBP1;GPER1;FAF1;MMAA;RRM1;MLLT10;RAD18;WDR75;BMS1;MCM4;SENP1;ATR;PSME2;MSH6;CFLAR;PSMC3IP;NIFK;NOL9;PSMB9;ZNF12;RFWD3;NOL11;BAZ2B;SDHD;NFKBIE;TRMT61A;UGT1A4;HNRNPDL;ESF1;ZNF608;TAF6L;NCBP1;MYNN;UPF3B;POLR1E;VPS36;TRAF2;MSH3;TELO2;EDRF1;RBBP5;CITED2;POLR3B;HNRNPR;NCL;CCNA2;GTF3C4;NOP56;POLE3;DDX56;TIMELESS;ORC2;UQCRB;RBL1;NAA16;MPHOSPH8;ZNF286A;CLOCK;NSA2;PURB;TLR3;ESR1;RRP15;RAD51B;DNASE1;TNF;WDR4;ATAD5;ZFP36L2;SRSF7;RC3H1;TYMS;CCL5;ARGLU1;CD74;WDR36;HNRNPU;RING1;MAK16;PSMB10;FLAD1;DAXX;ZSCAN31;PHF14;HIST1H4A;TAF1;TBPL1;SPIB;FTO;PSPC1;SMARCC1;PPARGC1B;ARID3B;THTPA;HNRNPM;CDKN1A;ITGB1BP1;USP1;TREX1;ZNF471;IRF1;CTCF;RBM8A;GTF2H3;NDUFB9;TEX10;RPS12;ZBTB9;IRAK3;BUD13;COPS3;DHX15
1023,GO:0002520,4.05446226236544e-06,0.999997998933547,78,658,immune system development,BP,MAFB;HDAC9;PML;TFRC;FGFR2;MMP9;FBN1;RUNX1;PBX1;G6PD;FST;EXO1;DOCK10;SIPA1L3;PABPC4;LGALS3;PDPN;TGFB2;CYLD;IL27RA;INHBA;IL7R;SYK;TJP2;RELB;NBN;LEPR;SFRP1;MIR17HG;POLQ;H3F3A;PTGER4;CD109;HERC6;WNT4;THOC1;SOCS1;ARMC6;LFNG;WDR7;SRF;NFE2L1;RTKN2;IL20;RIF1;ANLN;SLC11A2;CXCR5;ZBTB24;BRCA2;FANCD2;ETV6;ADAM17;SENP1;PSME2;MSH6;LILRB3;PSMB9;EBP;MSH3;RBBP5;CITED2;MFAP5;CSF1;AP3B1;PURB;TLR3;TNF;ATAD5;ZFP36L2;RC3H1;CD74;PSMB10;HIST1H4A;PHLPP1;PPARGC1B;IRF1;IRAK3
17660,GO:1901360,4.5235184585918e-06,0.999997032136257,407,4854,organic cyclic compound metabolic process,BP,MAFB;NRG1;HDAC9;TRIM16;PML;CYP1B1;GCLC;TFRC;CYR61;CYP24A1;MKL1;FOSL2;NLRC5;TXNRD1;FGFR2;STAT5A;TRIM22;CBX5;CTGF;UTP20;FBN1;RUNX1;CYP1A1;CLN6;PBX1;G6PD;TSC22D3;FST;DDX17;TFCP2L1;TRAF3;SLC16A9;TP53;DAPK3;PANK2;EXO1;EDN1;TPST1;SCD;HMGCS1;DDX47;CDKN2A;RBM4;ZBED1;ZNF397;PTPN14;GEMIN5;PABPC4;STAG1;LGALS3;CHP1;AKAP8;TGFB2;IRX2;ZNF208;RBM22;CARS2;CYLD;TGS1;PDLIM1;CDKAL1;IL27RA;IL16;SRSF2;FOXD2;SUGP2;PGD;RAD1;HNRNPF;PDCD11;DKC1;INHBA;IL7R;NUP50;PHAX;SYK;TJP2;NUP153;ZFP42;RELB;NBN;LEPR;FAM111A;PARP15;BRIP1;MCM5;SHQ1;ABCG2;LSS;UTP15;CDK4;SFRP1;POP1;RIPK4;NUCKS1;HEATR1;MCM2;TARDBP;GEMIN4;POLQ;TSR1;H3F3A;PUS3;USP16;AHR;KEAP1;NAA15;UAP1L1;TRA2A;ZNF827;SLC5A6;DHFR;RPA1;POLR1A;THUMPD3;ZMAT2;GLIS3;HELLS;METTL1;TAF2;POLA1;TSN;SETDB1;TK1;G3BP1;GRWD1;ZNF584;TRAF1;URM1;ADM;USP43;ZNF407;ELMSAN1;NDC1;HNRNPA1L2;MDN1;CASC3;ZNF512;MME;ZNF587;FRK;DNTTIP2;RFC3;AKAP8L;MYBL2;NOP58;HSPB1;RHOG;WNT4;NOP2;SUV39H2;EXOG;GTF3C6;DDX28;THOC1;RAN;UBTF;RRP7BP;RANBP2;TOPBP1;SOD2;ORC4;SUPT16H;ZNF738;DDX3X;NAP1L1;NUFIP1;GPHN;RRN3;CDC25A;SET;PARP14;ARNTL;MRTO4;TAF1D;AJUBA;FASTKD3;UTP14A;ZNF267;CROT;RBMXL1;AKR1C2;ZC3H7B;PGK1;TRIM37;FEN1;MCM3;LUC7L;CDCA5;SRBD1;GNL3L;ZNF586;YRDC;NVL;GATC;APTX;CDH13;GINS4;IBA57;RRP1;RARS;COMMD4;SRF;MDM4;LUC7L2;USB1;HIF1AN;NPNT;QDPR;WDR3;ZNF234;WDR43;MCM8;PDGFB;UTP18;BRCC3;FZD1;IRX4;NFE2L1;ISG20L2;CLU;NUP160;SMYD2;MACC1;ENPP1;ZNF316;DDX10;RRM2;COMMD9;NUP54;LRPPRC;ZNF670;NFKBIB;EYA3;EFTUD2;TRUB2;DDX24;VGLL3;RIF1;METTL16;TYW1;MCM6;SRD5A1;SETD2;RRP36;GLIS2;RPF2;UBP1;TRMT5;TTF2;SEPHS2;NNT;ZNF484;THADA;SLC11A2;APEX1;PDCL3;ZNF57;TET3;UMPS;ORC1;MYBL1;HSPA8;HSP90AB1;DDX21;SMUG1;ZBTB24;HELQ;NEDD4L;SGK1;PRIM2;ZBTB12;BRCA2;GEMIN8;SYNCRIP;TRAK2;TRMT1;DGCR8;DPYD;SS18L2;CCAR1;MAZ;FANCD2;ZNF33A;E2F8;CENPF;ETV6;ZNFX1;HSF2;POLR2F;FCF1;CHEK1;SRFBP1;GPER1;FAF1;MMAA;RRM1;MLLT10;RAD18;WDR75;BMS1;MCM4;SENP1;ATR;PSME2;MSH6;CFLAR;PSMC3IP;NIFK;NOL9;PSMB9;ZNF12;RFWD3;NOL11;BAZ2B;SDHD;NFKBIE;TRMT61A;UGT1A4;HNRNPDL;ESF1;ZNF608;TAF6L;EBP;NCBP1;MYNN;UPF3B;AKR1B1;POLR1E;VPS36;TRAF2;MSH3;TELO2;EDRF1;RBBP5;CITED2;POLR3B;HNRNPR;NCL;CCNA2;GTF3C4;NOP56;POLE3;DDX56;TIMELESS;ORC2;UQCRB;RBL1;NAA16;MPHOSPH8;ZNF286A;CLOCK;NSA2;PURB;TLR3;ESR1;RRP15;RAD51B;ARV1;DNASE1;TNF;WDR4;ATAD5;ZFP36L2;SRSF7;RC3H1;TYMS;CCL5;ARGLU1;CD74;WDR36;HNRNPU;RING1;MAK16;PSMB10;FLAD1;DAXX;ZSCAN31;PHF14;HIST1H4A;TAF1;TBPL1;SPIB;FTO;PSPC1;SMARCC1;PPARGC1B;ARID3B;THTPA;HNRNPM;CDKN1A;ITGB1BP1;USP1;TREX1;ZNF471;IRF1;CTCF;RBM8A;GTF2H3;NDUFB9;TEX10;RPS12;ZBTB9;IRAK3;BUD13;COPS3;DHX15
