,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,foreground_genes
9707,GO:0038111,0.022724779045683,0.99484415136062,5,26,interleukin-7-mediated signaling pathway,BP,IRS1;STAT5A;IL7R;IRS2;SOCS1
16851,GO:0098760,0.022724779045683,0.99484415136062,5,26,response to interleukin-7,BP,IRS1;STAT5A;IL7R;IRS2;SOCS1
16852,GO:0098761,0.022724779045683,0.99484415136062,5,26,cellular response to interleukin-7,BP,IRS1;STAT5A;IL7R;IRS2;SOCS1
12297,GO:0048634,0.0228081403089685,0.990362128366971,12,81,regulation of muscle organ development,BP,NRG1;HDAC9;JPH2;EDN1;G6PD;EFNB2;FGFR2;TSC22D3;BMP2;LUC7L;DDX17;MAPK11
12771,GO:0051046,0.0229511565093162,0.984854875366151,44,423,regulation of secretion,BP,SAA1;TRIM16;NRG1;PTGER4;INHBA;FN1;C1QTNF1;IL1R2;PML;SDC4;TGFB2;EDN1;GBP1;RSAD2;PANX1;IRS1;LYN;LAMP1;TNF;ZC3H12A;CADPS2;CD274;LIF;SFRP1;GPER1;SGK1;IRS2;TRAF2;PRKCA;SYK;OXTR;SPTBN1;IL1A;TNFRSF21;DNAJC1;CLASP1;SOCS1;CPT1A;RAB27A;CD38;MAPK11;BMP8A;SNF8;CCL5
17513,GO:1900745,0.0229748847526432,0.996048930766976,4,15,positive regulation of p38MAPK cascade,BP,GADD45A;ZC3H12A;GADD45B;BMP2
3360,GO:0007096,0.0231922660315013,0.995999862214396,4,15,regulation of exit from mitosis,BP,UBE2C;ZW10;PPP1R9B;CDCA5
4284,GO:0009651,0.0233786109435779,0.995957679296329,4,15,response to salt stress,BP,TNF;ZFP36L1;XRCC6;HSP90AB1
8476,GO:0033619,0.0234456062043783,0.991547993964938,9,55,membrane protein proteolysis,BP,NFKB1;TNF;BACE2;PARL;ADAM17;MYH9;SPPL2A;APH1A;DAG1
13097,GO:0051608,0.0234812685682067,0.997338044428884,3,9,histamine transport,BP,CSF2;EDN1;LYN
12633,GO:0050820,0.0235289147848115,0.995923574613629,4,15,positive regulation of coagulation,BP,PDPN;SERPINE1;THBD;TBXA2R
14777,GO:0070475,0.0235341760549458,0.997329710577835,3,9,rRNA base methylation,BP,NSUN5;NOP2;METTL16
10981,GO:0044772,0.0236204214987302,0.98402272987675,49,485,mitotic cell cycle phase transition,BP,INHBA;CYP1A1;PML;TP53;CDKN2B;CDKN1A;MCM5;GADD45A;CDKN2A;PKMYT1;PBX1;PSMB9;UBE2C;TYMS;CDK4;SFN;MCM2;PSME2;ZFP36L1;ADAM17;DHFR;FGFR1OP;GPR132;ZFP36L2;AJUBA;POLA1;DCTN1;ORAOV1;ZW10;RCC2;CLASP1;CEP41;PPP1R9B;ORC1;ANAPC15;DUSP1;RCC1;MCM7;TFDP1;CHMP4B;GPNMB;TPRA1;TUBB;CTDSP1;PSMC3;RRM2;CDCA5;TP63;ORC4
9789,GO:0040007,0.023644064701851,0.983191584647107,64,650,growth,BP,IGFBP3;CRYAB;NRG1;CYR61;INHBA;FN1;CTGF;ADM;PML;TFCP2L1;TGFB2;EDN1;G6PD;TP53;SQSTM1;NEDD9;CDKN1A;HSPG2;TNF;CDKN2A;CXCL16;WWC1;TNC;FGFR2;KRT17;TYMS;TNK1;CCDC85B;COL27A1;CDK4;L1CAM;SFN;STAT5A;ADRB2;TNFRSF12A;SFRP1;ZFYVE27;DHCR7;EPPK1;SRF;DNAJB2;SGK1;PRPF19;ZFP36L1;ADAM17;FGFR1OP;VCL;NTN1;NEDD4L;SEMA3C;RUVBL2;PPP1R9B;SAFB;SOCS1;ESR1;OGFR;SORBS2;TKT;DAG1;CD38;MAPK11;SLC3A2;BIN3;SH3BP4
4947,GO:0014912,0.0237031456695454,0.995883951316172,4,15,negative regulation of smooth muscle cell migration,BP,IGFBP3;SERPINE1;TPM1;TRIB1
13538,GO:0055123,0.0237675413845517,0.989889135740106,12,82,digestive system development,BP,CYP1A1;TGFB2;CDKN1A;TNF;FGFR2;TYMS;SFRP1;OXTR;VPS52;SLC4A2;CXCL8;TP63
15594,GO:0072073,0.0238129585639995,0.989459108168962,13,91,kidney epithelium development,BP,SDC4;IRX2;EFNB2;FGFR2;PBX1;BMP2;LIF;SFRP1;NPNT;SMAD7;BMP7;WNT4;MYO1E
9858,GO:0042107,0.0238361950244807,0.990812895192371,10,64,cytokine metabolic process,BP,CCL20;INHBA;HSPB1;NFKB1;TNF;ERRFI1;IRF1;EGR1;SYK;IL1A
6919,GO:0030511,0.0238669849335032,0.994636441185258,5,22,positive regulation of transforming growth factor beta receptor signaling pathway,BP,CDKN2B;ADAM17;NPNT;CITED2;HSP90AB1
18591,GO:1903846,0.0238669849335032,0.994636441185258,5,22,positive regulation of cellular response to transforming growth factor beta stimulus,BP,CDKN2B;ADAM17;NPNT;CITED2;HSP90AB1
6843,GO:0030308,0.0239066885518295,0.988369184463463,16,122,negative regulation of cell growth,BP,CRYAB;INHBA;PML;TGFB2;G6PD;TP53;CDKN1A;CDKN2A;TNK1;CCDC85B;SFRP1;DNAJB2;NTN1;SEMA3C;PPP1R9B;SH3BP4
5452,GO:0016324,0.0239978669367983,0.987052137775951,21,171,apical plasma membrane,CC,FN1;MGAM;EMP2;SIPA1L3;PDPN;SLC7A5;ADRB2;AMOTL2;PARD3B;ADAM17;ABCG2;OXTR;MARVELD2;SLC22A4;PARD3;SORBS2;RAB27A;SLC4A2;SLC3A2;HSP90AB1;IL6R
13963,GO:0060669,0.0240723957943384,0.994578029525075,5,22,embryonic placenta morphogenesis,BP,CYR61;ADM;FGFR2;ZFP36L1;BMP7
20075,GO:2000725,0.0241230943902583,0.994563591067225,5,22,regulation of cardiac muscle cell differentiation,BP,NRG1;EDN1;G6PD;EFNB2;BMP2
14650,GO:0070234,0.0242068762066783,0.997223088119807,3,9,positive regulation of T cell apoptotic process,BP,TP53;CD274;CCL5
12306,GO:0048644,0.0242185707714834,0.991879400205691,8,46,muscle organ morphogenesis,BP,NRG1;TGFB2;FGFR2;BMP2;UBE4B;LIF;TPM1;SMAD7
8001,GO:0032623,0.0242412300720865,0.992616267848156,7,38,interleukin-2 production,BP,RUNX1;CD83;GBP1;TRAF2;SPTBN1;IL1A;TNFAIP3
2395,GO:0005539,0.024336474898846,0.988799874467386,14,103,glycosaminoglycan binding,MF,SAA1;CYR61;FN1;CTGF;CCDC80;FBN1;NAV2;FGFR2;LAYN;SFRP1;DPYSL3;COL5A3;GPNMB;BMP7
15382,GO:0071624,0.0244545044889435,0.995657129399326,4,16,positive regulation of granulocyte chemotaxis,BP,EDN1;CXCL5;CXCL8;CXCL3
2042,GO:0004784,0.0244583956685373,0.998868556124593,2,4,superoxide dismutase activity,MF,NQO1;SOD2
5636,GO:0016721,0.0244583956685373,0.998868556124593,2,4,oxidoreductase activity, acting on superoxide radicals as acceptor,MF,NQO1;SOD2
19751,GO:2000142,0.0245373705139988,0.993390044761766,6,30,regulation of DNA-templated transcription, initiation,BP,TP53;FOSL1;SRF;JUN;ESR1;PSMC3
3710,GO:0008217,0.0245575032025065,0.989495864843337,12,83,regulation of blood pressure,BP,ADM;SOD2;EDN1;EMP2;NAV2;C9ORF3;ADRB2;TPM1;SGK1;PDGFB;OXTR;TBXA2R
16714,GO:0097696,0.0245674803776177,0.989065375325712,13,93,STAT cascade,BP,CYP1B1;CSF2;IL24;LYN;STAT5A;IL20;LIF;IL7R;IL15;PARP14;SOCS1;IL6R;CCL5
13487,GO:0055024,0.024569047026749,0.991739317155114,8,46,regulation of cardiac muscle tissue development,BP,NRG1;JPH2;EDN1;G6PD;EFNB2;FGFR2;BMP2;MAPK11
6927,GO:0030520,0.0245848880219914,0.991732975892961,8,46,intracellular estrogen receptor signaling pathway,BP,RUNX1;DDX17;PAGR1;SAFB;ESR1;RBM14;PARP1;TP63
5550,GO:0016556,0.0246974556190115,0.995656008491454,4,15,mRNA modification,BP,TRMT61A;PUS1;DKC1;METTL16
13178,GO:0051783,0.0247705122420847,0.987053921287935,19,153,regulation of nuclear division,BP,EDN1;DAPK3;PKMYT1;UBE2C;EPGN;LIF;PDGFB;IL1A;ZW10;HNRNPU;PPP1R9B;ANAPC15;DUSP1;RCC1;CHMP4B;BMP7;WNT4;CDCA5;MKI67
20193,GO:2001044,0.0249236562963648,0.997108145158941,3,9,regulation of integrin-mediated signaling pathway,BP,EMP2;FLNA;PHACTR4
10199,GO:0042803,0.0250510623850371,0.982727465013868,53,531,protein homodimerization activity,MF,MAFB;CRYAB;S100P;ODC1;TENM3;TAP1;PML;HSPB1;TFRC;UGT1A6;TGFB2;GBP1;MID1;DAPK3;G6PD;SQSTM1;NFKB1;GADD45A;FGFR2;TPM4;CLN6;TYMS;FLNA;HMGCS1;ADRB2;TPM1;BANF1;SRF;FGFR1OP;CBX5;ABCG2;PDGFB;MYH9;SPPL2A;SFPQ;KEAP1;TPST1;RUVBL2;DNTTIP1;PCYT1A;JUN;IKZF3;GLIPR2;CHMP4B;QDPR;BCL2L2;ACTN4;TKT;TIMELESS;SNF8;HSP90AB1;IL6R;CCL5
6763,GO:0030195,0.025074714140291,0.993211229746681,6,30,negative regulation of blood coagulation,BP,KRT1;C1QTNF1;EDN1;SERPINE1;THBD;PDGFB
17359,GO:1900047,0.025074714140291,0.993211229746681,6,30,negative regulation of hemostasis,BP,KRT1;C1QTNF1;EDN1;SERPINE1;THBD;PDGFB
17893,GO:1902175,0.0251632217037724,0.994228473325688,5,23,regulation of oxidative stress-induced intrinsic apoptotic signaling pathway,BP,HSPB1;SOD2;SFPQ;NOL3;PARP1
12563,GO:0050715,0.0251850561172991,0.990194693834343,10,65,positive regulation of cytokine secretion,BP,SAA1;TRIM16;PTGER4;PANX1;TNF;CD274;SYK;SPTBN1;IL1A;MAPK11
18007,GO:1902475,0.025212378606021,0.99316526430822,6,30,L-alpha-amino acid transmembrane transport,BP,SLC7A5;SLC7A5P2;SLC7A2;SLC43A2;SLC3A2;SLC25A22
5819,GO:0017085,0.0253109625171434,0.99551384155349,4,15,response to insecticide,BP,NEFL;CYP1A1;ZC3H12A;DAXX
6823,GO:0030282,0.0253838953142393,0.990720421190004,9,55,bone mineralization,BP,TUFT1;FGFR2;BMP2;ADRB2;OSR2;KLF10;GPNMB;BMP7;WNT4
2128,GO:0004930,0.0253878879046296,0.987245293745753,17,133,G-protein coupled receptor activity,MF,PTGER4;GPRC5A;GPR146;ADRB2;SFRP1;GPER1;GPR132;OXTR;GPR75;ACKR3;CRCP;HCAR3;OGFR;CCR6;TPRA1;TBXA2R;ADGRF3
8196,GO:0032940,0.0254440912708749,0.980953311960863,87,930,secretion by cell,BP,KRT1;SAA1;TRIM16;FTL;FTH1;MMP9;PTGER4;INHBA;S100P;FN1;CTGF;C1QTNF1;ADM;IL1R2;PML;PCDH7;SDC4;TGFB2;EDN1;GBP1;B4GALT1;MGAM;RSAD2;HRNR;PANX1;NFKB1;GNPTAB;IRS1;LYN;PLEKHO2;LAMP1;TNF;VMP1;QPCT;SIRPA;ZC3H12A;FLNA;CYB5R1;ACAA1;CADPS2;CHP1;CD274;ITGAV;SERPINE1;LIF;SFRP1;WDR1;GPER1;TXLNA;VCL;IRS2;LGALS3;TRAF2;PRKCA;SYK;PDGFB;OXTR;SPTBN1;IL1A;GLIPR1;TNFRSF21;LILRB3;DNAJC1;M6PR;CLASP1;TANGO2;MICAL3;CAB39;CD109;SOCS1;HSPA8;CPT1A;COMMD9;RHOG;XRCC6;ACTN4;RAB27A;TUBB;CD38;PSMC3;MAPK11;BMP8A;PTPRB;SNF8;HSP90AB1;LAIR1;CCL5
16556,GO:0097327,0.0255158161941993,0.989506426651477,11,74,response to antineoplastic agent,BP,NEFL;EDN1;ZC3H12A;ICAM1;CDK4;ERRFI1;DAXX;EGR1;DHFR;PDGFB;TIMELESS
19873,GO:2000352,0.0255746147761901,0.995452394131285,4,15,negative regulation of endothelial cell apoptotic process,BP,ICAM1;SERPINE1;TNIP2;TNFAIP3
15438,GO:0071711,0.0256949109283206,0.995424287909866,4,15,basement membrane organization,BP,COL4A1;CLASP1;PHLDB2;DAG1
18683,GO:1904029,0.025722439876266,0.98939970355931,11,75,regulation of cyclin-dependent protein kinase activity,BP,CDKN2B;CDKN1A;GADD45A;CDKN2A;PKMYT1;CDK4;SFN;ADAM17;PDGFB;SERTAD1;TNFAIP3
9533,GO:0036265,0.0257352409233497,0.998775950100875,2,4,RNA (guanine-N7)-methylation,BP,METTL1;WDR4
3917,GO:0008584,0.0257752762841792,0.988444479936596,13,94,male gonad development,BP,INHBA;TGFB2;HMGCS1;ICAM1;SFRP1;SAFB2;ZFP42;SF1;CITED2;ESR1;BCL2L2;WNT4;BRIP1
5586,GO:0016604,0.0258112903300607,0.981558962089659,64,654,nuclear body,CC,TRIM16;S100P;IL16;PML;IKBKE;DAPK3;TP53;SQSTM1;CDKN1A;GADD45A;RING1;TELO2;SRSF2;SART1;GEMIN5;DAXX;LSG1;USP36;AKAP8L;TRIM22;SAFB2;DDX42;PSPC1;TFIP11;ELF4;SF1;PARD3B;GEMIN4;SGK1;CD2BP2;PRPF19;NELFE;DKC1;U2AF2;CBX5;IL15;DDX17;ALYREF;PHAX;GEMIN8;SNRNP70;PRCC;SFPQ;DDX39A;TATDN2;HNRNPU;PQBP1;THOC1;ARL6IP4;RBM4;NACC1;TAP2;ACTN4;TKT;EFTUD2;INCENP;PHF5A;KIF22;RBM14;ZC3H18;TBXA2R;MKI67;TOP3A;MAGOH
6802,GO:0030246,0.0258609501966132,0.987296795218807,16,122,carbohydrate binding,MF,KRT1;P3H2;MGAM;G6PD;P4HA2;GALNT18;LAYN;GANC;GPCPD1;LGALS3;DCBLD1;M6PR;GALNT2;GBE1;TINAGL1;MGAT2
3943,GO:0008631,0.0258854223902842,0.991986812340812,7,39,intrinsic apoptotic signaling pathway in response to oxidative stress,BP,CYP1B1;PML;HSPB1;SOD2;SFPQ;NOL3;PARP1
5793,GO:0017025,0.0259756455541173,0.99399178232024,5,23,TBP-class protein binding,MF,AHR;HNRNPF;RUVBL2;ESR1;PSMC3
12851,GO:0051169,0.0259914129883405,0.983822056591886,33,305,nuclear transport,BP,PML;TP53;CDKN1A;TNF;PTPN14;NUP153;ZC3H12A;SRSF2;GEMIN5;CHP1;SFN;LSG1;AKAP8L;BANF1;NFKBIA;GEMIN4;RRS1;U2AF2;PTTG1IP;ALYREF;PHAX;GEMIN8;DDX39A;NUP214;THOC1;TNPO3;RBM4;IPO4;EIF5A;DAG1;SRSF7;HSP90AB1;MAGOH
4603,GO:0010718,0.026027185313285,0.991953667263984,7,38,positive regulation of epithelial to mesenchymal transition,BP,TGFB2;PDPN;BMP2;BAMBI;GLIPR2;ZNF703;BMP7
409,GO:0001094,0.0260936996853256,0.996917611849848,3,9,TFIID-class transcription factor binding,MF,TP53;AHR;RUVBL2
986,GO:0002443,0.0260982687908457,0.982158731529342,50,501,leukocyte mediated immunity,BP,KRT1;FTL;FTH1;MMP9;S100P;C1R;TFRC;B4GALT1;MGAM;RSAD2;EMP2;HRNR;IL27RA;NFKB1;LYN;PLEKHO2;LAMP1;TNF;QPCT;SIRPA;ACAA1;ICAM1;ITGAV;WDR1;IL7R;ADAM17;VCL;LGALS3;TRAF2;SYK;DNASE1;GLIPR1;LILRB3;SMAD7;THOC1;CXCL5;CAB39;HSPA8;COMMD9;CCR6;RHOG;XRCC6;RAB27A;TUBB;PSMC3;PTPRB;HSP90AB1;SWAP70;LAIR1;C1S
18029,GO:1902532,0.0261042137588593,0.982886168485219,41,391,negative regulation of intracellular signal transduction,BP,MMP9;DUSP14;HSPB1;SOD2;TGFB2;GBP1;MARVELD3;LYN;WWC1;ZC3H12A;TNK1;EPHA2;CHP1;ERRFI1;LIF;SFRP1;GPER1;SNAI2;AJUBA;PTTG1IP;SPRY4;ACKR3;CREB3;PARP14;DUSP1;SOCS1;ESR1;NOC2L;BCL2L2;THEM4;BMP7;PHLPP1;RAPGEF1;MYADM;DAG1;CGNL1;TNFAIP3;EFNA1;DUSP8;NOL3;SH3BP4
11016,GO:0044849,0.026128122004601,0.996911952560237,3,9,estrous cycle,BP,EGR1;ETS1;OXTR
9974,GO:0042362,0.0263375030827287,0.996877463026742,3,9,fat-soluble vitamin biosynthetic process,BP,NFKB1;TNF;SNAI2
111,GO:0000228,0.0263977676893081,0.982008967769184,49,495,nuclear chromosome,CC,PML;TP53;JUNB;MCM5;ZBED1;RING1;ENC1;TELO2;DAXX;NAT10;MCM2;TOX4;APTX;IRF1;TFIP11;SRF;ZFP42;SNAI2;RRS1;PRPF19;FEN1;CBX5;GINS2;BRMS1;ALYREF;POLA1;UHRF1;ORAOV1;MTA2;HNRNPU;RUVBL2;ORC1;THOC1;CITED2;JUN;ESR1;RCC1;MCM7;XRCC6;MPHOSPH8;INCENP;IPO4;CHAF1A;TIMELESS;SMARCC2;CDCA5;PARP1;TP63;ORC4
992,GO:0002449,0.0265370450884772,0.986593760950559,17,134,lymphocyte mediated immunity,BP,C1R;TFRC;RSAD2;EMP2;IL27RA;LAMP1;TNF;ICAM1;IL7R;TRAF2;SMAD7;THOC1;CCR6;RAB27A;TUBB;SWAP70;C1S
4670,GO:0010818,0.026664081522817,0.996823444133421,3,9,T cell chemotaxis,BP,CXCL16;ADAM17;CCL5
18392,GO:1903409,0.0267821971389138,0.989456015938506,10,66,reactive oxygen species biosynthetic process,BP,CYP1B1;NQO1;CYP1A1;EDN1;TNF;ZC3H12A;ICAM1;SLC7A2;RAB27A;HSP90AB1
3183,GO:0006805,0.0267903096619364,0.989442198739553,10,67,xenobiotic metabolic process,BP,CYP1B1;NQO1;CYP1A1;UGT1A6;AHR;ACAA1;STAT5A;ACSL1;AKR1C1;HSP90AB1
8485,GO:0033631,0.0267980102493371,0.996801212413662,3,9,cell-cell adhesion mediated by integrin,BP,NPNT;SWAP70;CCL5
14192,GO:0061097,0.0267992095613002,0.990095339807111,9,56,regulation of protein tyrosine kinase activity,BP,GPRC5A;ERRFI1;EPGN;ADAM17;FGFR1OP;PDGFB;AFAP1L2;EFNA1;CCL5
547,GO:0001666,0.0268373014312416,0.983965661584991,28,254,response to hypoxia,BP,CRYAB;ADM;CYP1A1;PML;PDLIM1;TGFB2;EDN1;TP53;PSMB9;ICAM1;BMP2;PGK1;SFRP1;PSME2;SRF;TXN2;EGR1;ETS1;ZFP36L1;ADAM17;AJUBA;CITED2;ACTN4;BMP7;CD38;PSMC3;BRIP1;NOL3
4827,GO:0014031,0.0269693088868312,0.990021272778352,9,56,mesenchymal cell development,BP,NRG1;EDN1;CORO1C;SNAI2;SEMA3C;TCOF1;EFNB1;BMP7;PHACTR4
17342,GO:1900024,0.0271823773002535,0.991498607271737,7,39,regulation of substrate adhesion-dependent cell spreading,BP,GBP1;CORO1C;PDPN;FLNA;RCC2;ACTN4;MYADM
2239,GO:0005149,0.027203353349296,0.996733649218781,3,9,interleukin-1 receptor binding,MF,IL1A;TRIP6;IL36G
7314,GO:0031323,0.0272125956269058,0.976892863009873,381,4609,regulation of cellular metabolic process,BP,IGFBP3;MAFB;SAA1;TRIM16;CCL20;CRYAB;NRG1;MMP9;RUNX1;CYR61;INHBA;HDAC9;FN1;ODC1;CYP1B1;CTGF;C1QTNF1;ADM;FOSL2;NQO1;IL16;IL1R2;DUSP14;NFKBIE;PML;TFCP2L1;CYLD;HSPB1;MYBL2;PDLIM1;TRAF1;SDC4;IRX2;RELB;TFRC;SOD2;GPRC5A;ARID3B;IER2;CSF2;MAP3K14;FBN1;TGFB2;EDN1;SH3RF2;GBP1;BIRC3;MID1;DAPK3;TET3;ELMSAN1;DBNDD2;G6PD;TRAF3;EMP2;NUAK1;NLRC5;TP53;NFE2L1;SQSTM1;MARVELD3;HNRNPAB;IL24;PANK2;NOCT;IL27RA;FST;NFKB1;CDKN2B;TAF4B;IRS1;CDKN1A;UBQLN2;LYN;AHR;JUNB;COMMD4;GADD45A;TNF;GNL3L;ZBED1;CDKN2A;RING1;CORO1C;PKMYT1;WWC1;ENC1;ASCC2;FGFR2;PTPN14;PBX1;NUP153;BACE2;NFKB2;DNAJB1;PSMB9;CLN6;EPHB6;TELO2;KRT17;FOSL1;UBE2C;TYMS;ZC3H12A;FLNA;SRSF2;GEMIN5;KLF7;ZNF503;EPHA2;CHP1;CCDC85B;EIF5;GADD45B;TSC22D3;ICAM1;BMP2;CDK4;ZNF142;DRAM1;ITGAV;ERRFI1;SFN;STAT5A;EPGN;RNF19B;ADRB2;IL20;DAXX;FOXD2;NAT10;SERPINE1;FUS;PABPC4;TOX4;USP36;AKAP8L;ZC3H7B;VGLL3;ELF3;LIF;OSR2;SFRP1;PARL;TRIM22;SAFB2;PPP1R3B;ANXA8;MKL1;IRF1;PSME2;DPH2;IL7R;CTIF;NFX1;PSPC1;TFIP11;GPER1;SRF;DNAJB2;ZNF787;ELF4;LARP4B;MED22;ZFP42;TRIM29;NFKBIA;SF1;EGR1;EDF1;ETS1;SGK1;SNAI2;CD2BP2;SRRT;PRPF19;ZFP36L1;AKAP8;NELFE;ADAM17;DKC1;SNX12;DHFR;U2AF2;FGFR1OP;SHQ1;RIPK4;IRS2;NPAS2;CBX5;PPRC1;ACO1;RPLP1;MAFK;TRAF2;IL15;SF3B4;PRKCA;ZNF778;ZFP36L2;PUM3;SYK;DDX17;NFKBIB;ROBO1;AJUBA;DNTTIP2;PDGFB;BRMS1;RPS2;UBTF;PTTG1IP;ALYREF;POLA1;RPS9;NSFL1C;NEDD4L;SNRNP70;SERPINH1;FHL2;ZNF407;UHRF1;MYH9;ZNF234;NPNT;IL1A;ZNFX1;TNIP2;ZNF101;LANCL2;ZNF263;RBBP5;RBM15B;SFPQ;SPRY4;BRD9;ZNF697;SAP30BP;SPEN;ROR1;ACSL1;NUP214;MAFF;ACKR3;BAMBI;AFAP1L2;SMAD7;SUPT5H;MTA2;DNAJC1;YWHAH;TRIP6;KEAP1;HNRNPU;HNRNPF;PQBP1;PAGR1;CAPNS1;PPP1R14C;TRIB1;DCUN1D2;CREB3;RUVBL2;ABT1;MAZ;PPP1R9B;ORC1;KCNIP3;SAFB;THOC1;ETS2;DNTTIP1;KLF10;A2ML1;ZNF267;PARP14;PRDM7;RBM38;ATG101;DUSP1;CAB39;TGFBRAP1;CITED2;CD109;SOCS1;HSPBP1;OXSR1;HSPA8;JUN;ESR1;IKZF3;TCOF1;FOXN1;BRPF1;GLIPR2;CPT1A;COMMD9;MCM7;TFDP1;ZNF772;ZNF512;EIF3B;GTF2E1;NOP2;NOC2L;CHMP4B;RBM4;SERTAD1;NACC1;ZNF703;ARRDC3;INSIG1;DUS2;ARGLU1;PARD3;RHOG;GPNMB;ZNF365;XRCC6;ZNF132;KLF6;TEAD4;SMPD2;ACTN4;GLIS3;SNIP1;BMP7;METTL16;KCTD1;PHLPP1;ZNF34;TNFRSF10A;MPHOSPH8;ELK1;PHF5A;RAPGEF1;EIF5A;MYADM;DAG1;EEF1D;RAB27A;DHX34;TIMELESS;WNT4;RBM14;TRAF4;CTDSP1;CD38;TNFAIP3;PSMC3;SMARCC2;CCL22;BRIP1;RRM2;SUPT16H;EFNA1;MAPK11;BMP8A;HES4;CARD10;UTP4;RNF144B;POLR2G;DUSP8;SRSF7;CREB5;NOL3;SNF8;GCLC;HSP90AB1;SWAP70;IL6R;PARP1;CLK4;TP63;ZBTB12;PHACTR4;CCL5;FADS1;MAGOH;SH3BP4
663,GO:0001866,0.0272711001696578,0.998661081363902,2,4,NK T cell proliferation,BP,ELF4;IL15
2654,GO:0005997,0.0273188177834703,0.998657452496635,2,4,xylulose metabolic process,BP,DCXR;TKT
8355,GO:0033218,0.0273693397058979,0.984558020648242,23,198,amide binding,MF,CRYAB;INHBA;TAP1;HLA-B;PTGES;TGFB2;NUP153;BACE2;SLC7A5;C9ORF3;TYMS;ITGAV;ADRB2;HLA-F;NFKBIA;DHFR;OXTR;NUP214;TAPBP;TNPO3;IPO4;CLTA;HSP90AB1
15623,GO:0072109,0.0273951924708753,0.996701528357639,3,9,glomerular mesangium development,BP,EGR1;PDGFB;BMP7
10116,GO:0042634,0.0274271772284926,0.993563701428565,5,23,regulation of hair cycle,BP,TGFB2;FST;TNF;KRT17;FOXN1
3121,GO:0006700,0.0274297519737259,0.994950824198642,4,16,C21-steroid hormone biosynthetic process,BP,ADM;BMP2;EGR1;WNT4
9938,GO:0042288,0.0275020709031554,0.996683592826373,3,9,MHC class I protein binding,MF,TAP1;TAPBP;TUBB
4516,GO:0010566,0.0275212410526282,0.996680372801092,3,9,regulation of ketone biosynthetic process,BP,BMP2;EGR1;WNT4
6669,GO:0030029,0.0276220754781318,0.980910509897865,52,515,actin filament-based process,BP,PTGER4;CTGF;AMOT;ACTG1;SDC4;COBLL1;EDN1;DAPK3;EMP2;NEDD9;MYO1B;ARPC4;TNF;BAIAP2;CORO1C;PDPN;TPM4;FLNA;LCP1;ICAM1;KIF23;CDC42EP2;ARPC1B;AMOTL2;SFRP1;TPM1;WDR1;SRF;RHOB;SPTBN1;NEDD4L;DPYSL3;MYH9;PALM2;SPECC1;CLASP1;PPP1R9B;MICAL3;RHOG;ACTN4;SORBS2;KANK4;PHLDB2;ZYX;MYADM;CGNL1;WNT4;MYO1E;SWAP70;BIN3;PHACTR4;BAIAP2L2
359,GO:0000977,0.0276865126170522,0.981407742686058,45,433,RNA polymerase II regulatory region sequence-specific DNA binding,MF,MAFB;RUNX1;FOSL2;TFCP2L1;MYBL2;RELB;ARID3B;IER2;NLRC5;TP53;NFE2L1;NFKB1;AHR;JUNB;GADD45A;ZBED1;PBX1;NFKB2;FOSL1;KLF7;ELF3;IRF1;NFX1;SRF;ELF4;ZFP42;EGR1;ETS1;SFPQ;CREB3;RUVBL2;MAZ;TUSC1;KCNIP3;ETS2;KLF10;JUN;ESR1;IKZF3;TFDP1;KLF6;ACTN4;ELK1;SMARCC2;PARP1
11403,GO:0045793,0.0277152964346707,0.99664772528386,3,9,positive regulation of cell size,BP,EDN1;CDK4;HSP90AB1
6949,GO:0030575,0.0277323107785493,0.99664485832579,3,9,nuclear body organization,BP,PML;SF1;ETS1
16174,GO:0090192,0.0277326765509114,0.996644796684312,3,9,regulation of glomerulus development,BP,EGR1;PDGFB;BMP7
18157,GO:1902903,0.0277435315901684,0.983382396326246,28,250,regulation of supramolecular fiber organization,BP,CRYAB;PTGER4;MAP2;CTGF;SDC4;EDN1;MID1;ARPC4;BAIAP2;ICAM1;CDC42EP2;ARPC1B;SFRP1;TPM1;WDR1;SPTBN1;DCTN1;COLGALT1;SLAIN2;CLASP1;HSPA8;RHOG;KANK4;PHLDB2;MYADM;WNT4;SWAP70;BAIAP2L2
7433,GO:0031536,0.0277652331130454,0.998623329565754,2,4,positive regulation of exit from mitosis,BP,UBE2C;CDCA5
17527,GO:1901017,0.027849014598946,0.996625173949512,3,9,negative regulation of potassium ion transmembrane transporter activity,BP,NEDD4L;CAB39;OXSR1
17645,GO:1901380,0.027849014598946,0.996625173949512,3,9,negative regulation of potassium ion transmembrane transport,BP,NEDD4L;CAB39;OXSR1
14706,GO:0070330,0.0278510297191793,0.99662483376147,3,9,aromatase activity,MF,CYP1B1;CYP1A1;CYP4B1
11735,GO:0046546,0.0279299791524337,0.987330014434612,13,95,development of primary male sexual characteristics,BP,INHBA;TGFB2;HMGCS1;ICAM1;SFRP1;SAFB2;ZFP42;SF1;CITED2;ESR1;BCL2L2;WNT4;BRIP1
18346,GO:1903313,0.0280158409666069,0.989563616874842,9,56,positive regulation of mRNA metabolic process,BP,ZC3H12A;PRPF19;ZFP36L1;SF3B4;ZFP36L2;SNRNP70;HSPA8;METTL16;POLR2G
