,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,foreground_genes
4507,GO:0010556,0.000941604263260414,0.999570507718917,36,3253,regulation of macromolecule biosynthetic process,BP,TXNIP;NR1D1;HES5;TSC22D3;RGS2;HOXA9;PPP1R3D;GDNF;HES1;HOXC13;ID3;ZC3H12D;ACTR5;DDIT3;SNAI2;NUPR1;OTX1;ZNF44;HIST1H4F;PHF12;ZNF160;HIST1H1D;ZNF766;SPN;SALL2;HOXC5;TMSB4X;ZNF169;IVNS1ABP;ZNF799;ZKSCAN3;HIST1H4I;CIART;ZNF485;HIST1H4D;ZNF57
15581,GO:0072050,0.000953272223348435,0.999989900306502,2,6,S-shaped body morphogenesis,BP,HES5;HES1
2865,GO:0006357,0.00102116149704798,0.999605193335841,21,1594,regulation of transcription by RNA polymerase II,BP,TXNIP;NR1D1;HES5;TSC22D3;HOXA9;GDNF;HES1;HOXC13;ID3;DDIT3;SNAI2;NUPR1;OTX1;ZNF44;PHF12;ZNF160;HIST1H1D;SALL2;HOXC5;IVNS1ABP;ZKSCAN3
15655,GO:0072173,0.0010326343883175,0.999987969490788,2,7,metanephric tubule morphogenesis,BP,HES5;HES1
19271,GO:1905456,0.00103276556824095,0.999987967187123,2,7,regulation of lymphoid progenitor cell differentiation,BP,HES5;HES1
4338,GO:0009889,0.00104387713369147,0.99951810756379,37,3397,regulation of biosynthetic process,BP,TXNIP;NR1D1;HES5;DDIT4;TSC22D3;RGS2;HOXA9;PPP1R3D;GDNF;HES1;HOXC13;ID3;ZC3H12D;ACTR5;DDIT3;SNAI2;NUPR1;OTX1;ZNF44;HIST1H4F;PHF12;ZNF160;HIST1H1D;ZNF766;SPN;SALL2;HOXC5;TMSB4X;ZNF169;IVNS1ABP;ZNF799;ZKSCAN3;HIST1H4I;CIART;ZNF485;HIST1H4D;ZNF57
360,GO:0000978,0.00116491318032494,0.99978944487109,7,288,RNA polymerase II proximal promoter sequence-specific DNA binding,MF,NR1D1;HOXA9;HES1;DDIT3;OTX1;ZKSCAN3;CIART
18081,GO:1902679,0.00122991275924854,0.999576021096185,16,924,negative regulation of RNA biosynthetic process,BP,TXNIP;NR1D1;HES5;TSC22D3;HES1;ID3;DDIT3;SNAI2;HIST1H4F;PHF12;HIST1H1D;SALL2;ZKSCAN3;HIST1H4I;CIART;HIST1H4D
18428,GO:1903507,0.00122991275924854,0.999576021096185,16,924,negative regulation of nucleic acid-templated transcription,BP,TXNIP;NR1D1;HES5;TSC22D3;HES1;ID3;DDIT3;SNAI2;HIST1H4F;PHF12;HIST1H1D;SALL2;ZKSCAN3;HIST1H4I;CIART;HIST1H4D
6501,GO:0021861,0.00125092091842736,0.999983936212164,2,7,forebrain radial glial cell differentiation,BP,HES5;HES1
4473,GO:0010468,0.00127913156613574,0.999396382837656,39,3511,regulation of gene expression,BP,TXNIP;NR1D1;HES5;TSC22D3;RGS2;HOXA9;RPL37;GDNF;HES1;HOXC13;ID3;ZC3H12D;ACTR5;DDIT3;SNAI2;RPL31;NUPR1;OTX1;ZNF44;HIST1H4F;PHF12;RPL23A;ZNF160;HIST1H1D;ZNF766;SALL2;HOXC5;RPL28;TMSB4X;ZNF169;IVNS1ABP;ZNF799;ZKSCAN3;HIST1H4I;CIART;RPS27;ZNF485;HIST1H4D;ZNF57
366,GO:0000987,0.00130662879490607,0.999759005879448,7,295,proximal promoter sequence-specific DNA binding,MF,NR1D1;HOXA9;HES1;DDIT3;OTX1;ZKSCAN3;CIART
14120,GO:0060973,0.00136704275963822,0.999979598357471,2,11,cell migration involved in heart development,BP,DCHS1;SNAI2
2863,GO:0006355,0.00137692558425967,0.999372382559565,32,2826,regulation of transcription, DNA-templated,BP,TXNIP;NR1D1;HES5;TSC22D3;HOXA9;GDNF;HES1;HOXC13;ID3;ACTR5;DDIT3;SNAI2;NUPR1;OTX1;ZNF44;HIST1H4F;PHF12;ZNF160;HIST1H1D;ZNF766;SALL2;HOXC5;TMSB4X;ZNF169;IVNS1ABP;ZNF799;ZKSCAN3;HIST1H4I;CIART;ZNF485;HIST1H4D;ZNF57
17308,GO:0140110,0.00143597902192865,0.999466055505343,18,1400,transcription regulator activity,MF,NR1D1;HES5;TSC22D3;HOXA9;HES1;HOXC13;ID3;DDIT3;SNAI2;OTX1;ZNF44;PHF12;ZNF160;SALL2;HOXC5;ZNF169;IVNS1ABP;ZKSCAN3
11287,GO:0045598,0.00144940484034931,0.999872096954068,4,83,regulation of fat cell differentiation,BP,NR1D1;HES1;DDIT3;SNAI2
19745,GO:2000112,0.00147132839084906,0.999312574879011,35,3204,regulation of cellular macromolecule biosynthetic process,BP,TXNIP;NR1D1;HES5;TSC22D3;RGS2;HOXA9;PPP1R3D;GDNF;HES1;HOXC13;ID3;ZC3H12D;ACTR5;DDIT3;SNAI2;NUPR1;OTX1;ZNF44;HIST1H4F;PHF12;ZNF160;HIST1H1D;ZNF766;SALL2;HOXC5;TMSB4X;ZNF169;IVNS1ABP;ZNF799;ZKSCAN3;HIST1H4I;CIART;ZNF485;HIST1H4D;ZNF57
15558,GO:0072006,0.00147265087592055,0.999869390820169,4,85,nephron development,BP,HES5;GDNF;HES1;DCHS1
4550,GO:0010629,0.00147428687085647,0.999391058436449,23,1429,negative regulation of gene expression,BP,TXNIP;NR1D1;HES5;TSC22D3;RPL37;GDNF;HES1;ID3;ZC3H12D;DDIT3;SNAI2;RPL31;HIST1H4F;PHF12;RPL23A;HIST1H1D;SALL2;RPL28;ZKSCAN3;HIST1H4I;CIART;RPS27;HIST1H4D
932,GO:0002328,0.00149532569734118,0.999977535139243,2,9,pro-B cell differentiation,BP,HES5;HES1
18427,GO:1903506,0.00155244077265768,0.999286384844209,32,2843,regulation of nucleic acid-templated transcription,BP,TXNIP;NR1D1;HES5;TSC22D3;HOXA9;GDNF;HES1;HOXC13;ID3;ACTR5;DDIT3;SNAI2;NUPR1;OTX1;ZNF44;HIST1H4F;PHF12;ZNF160;HIST1H1D;ZNF766;SALL2;HOXC5;TMSB4X;ZNF169;IVNS1ABP;ZNF799;ZKSCAN3;HIST1H4I;CIART;ZNF485;HIST1H4D;ZNF57
20220,GO:2001141,0.0015812905326522,0.999272177521672,32,2845,regulation of RNA biosynthetic process,BP,TXNIP;NR1D1;HES5;TSC22D3;HOXA9;GDNF;HES1;HOXC13;ID3;ACTR5;DDIT3;SNAI2;NUPR1;OTX1;ZNF44;HIST1H4F;PHF12;ZNF160;HIST1H1D;ZNF766;SALL2;HOXC5;TMSB4X;ZNF169;IVNS1ABP;ZNF799;ZKSCAN3;HIST1H4I;CIART;ZNF485;HIST1H4D;ZNF57
15591,GO:0072073,0.00158725089428436,0.999856050295267,4,91,kidney epithelium development,BP,HES5;GDNF;HES1;DCHS1
13971,GO:0060675,0.00160032468288327,0.999917339126271,3,40,ureteric bud morphogenesis,BP,GDNF;HES1;DCHS1
15653,GO:0072171,0.00160032468288327,0.999917339126271,3,40,mesonephric tubule morphogenesis,BP,GDNF;HES1;DCHS1
15502,GO:0071875,0.00172989913374807,0.999970901393009,2,11,adrenergic receptor signaling pathway,BP,RGS2;ARRDC3
454,GO:0001227,0.00180091171582442,0.99976325019439,5,160,transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding,MF,NR1D1;HES5;HES1;SNAI2;ZKSCAN3
7216,GO:0031109,0.00189089245489298,0.999820385604711,4,86,microtubule polymerization or depolymerization,BP,RGS2;APC2;MAP7D3;MAP1A
12802,GO:0051093,0.00192897743523746,0.999443709699873,11,565,negative regulation of developmental process,BP,HES5;TSC22D3;HOXA9;HES1;ID3;DDIT3;SNAI2;HIST1H4F;ZKSCAN3;HIST1H4I;HIST1H4D
10766,GO:0044212,0.00203930910107429,0.999445884845617,10,607,transcription regulatory region DNA binding,MF,NR1D1;HOXA9;HES1;DDIT3;OTX1;PHF12;SALL2;IVNS1ABP;ZKSCAN3;CIART
12909,GO:0051252,0.00205377131028695,0.999030145854799,33,3021,regulation of RNA metabolic process,BP,TXNIP;NR1D1;HES5;TSC22D3;HOXA9;GDNF;HES1;HOXC13;ID3;ZC3H12D;ACTR5;DDIT3;SNAI2;NUPR1;OTX1;ZNF44;HIST1H4F;PHF12;ZNF160;HIST1H1D;ZNF766;SALL2;HOXC5;TMSB4X;ZNF169;IVNS1ABP;ZNF799;ZKSCAN3;HIST1H4I;CIART;ZNF485;HIST1H4D;ZNF57
15644,GO:0072148,0.00205525083382778,0.999962257693952,2,11,epithelial cell fate commitment,BP,HES5;HES1
12352,GO:0048715,0.00205775557544018,0.999963628533003,2,9,negative regulation of oligodendrocyte differentiation,BP,HES5;HES1
396,GO:0001067,0.00205977670876448,0.999439546815871,10,608,regulatory region nucleic acid binding,MF,NR1D1;HOXA9;HES1;DDIT3;OTX1;PHF12;SALL2;IVNS1ABP;ZKSCAN3;CIART
1378,GO:0003272,0.0021239836202218,0.999958907819014,2,14,endocardial cushion formation,BP,DCHS1;SNAI2
13705,GO:0060255,0.00214081821259716,0.998938660728821,46,4565,regulation of macromolecule metabolic process,BP,TXNIP;NR1D1;HES5;DDIT4;TSC22D3;RGS2;HOXA9;RPL37;PPP1R3D;GDNF;HES1;HOXC13;ID3;ZC3H12D;RNF125;ACTR5;DDIT3;SNAI2;APC2;RPL31;NUPR1;OTX1;ZNF44;HIST1H4F;PHF12;RPL23A;ZNF160;HIST1H1D;ZNF766;SPN;SALL2;HOXC5;RPL28;TMSB4X;ZNF169;IVNS1ABP;ZNF799;ZKSCAN3;HIST1H4I;SPDYE1;CIART;ARRDC3;RPS27;ZNF485;HIST1H4D;ZNF57
4028,GO:0009059,0.00218952463608082,0.998915588652665,44,4112,macromolecule biosynthetic process,BP,TXNIP;NR1D1;HES5;TSC22D3;RGS2;HOXA9;RPL37;PPP1R3D;GDNF;HES1;HOXC13;ID3;ZC3H12D;MUC6;ACTR5;DDIT3;SNAI2;RPL31;NUPR1;OTX1;ZNF44;HIST1H4F;PHF12;RPL23A;ZNF160;HIST1H1D;ZNF766;SPN;SALL2;HOXC5;PIGH;RPL28;TMSB4X;ZNF169;IVNS1ABP;ZNF799;ZKSCAN3;HIST1H4I;CIART;RPS27;ZNF485;HIST1H4D;MUC12;ZNF57
11244,GO:0045444,0.00221145620633201,0.999695754798049,5,147,fat cell differentiation,BP,NR1D1;RGS2;HES1;DDIT3;SNAI2
7319,GO:0031327,0.00231312373923465,0.999100669436234,18,1202,negative regulation of cellular biosynthetic process,BP,TXNIP;NR1D1;HES5;DDIT4;TSC22D3;HES1;ID3;ZC3H12D;DDIT3;SNAI2;HIST1H4F;PHF12;HIST1H1D;SALL2;ZKSCAN3;HIST1H4I;CIART;HIST1H4D
13559,GO:0060019,0.00251359467065235,0.99995079348287,2,9,radial glial cell differentiation,BP,HES5;HES1
19746,GO:2000113,0.00276866090223789,0.998932531269621,17,1114,negative regulation of cellular macromolecule biosynthetic process,BP,TXNIP;NR1D1;HES5;TSC22D3;HES1;ID3;ZC3H12D;DDIT3;SNAI2;HIST1H4F;PHF12;HIST1H1D;SALL2;ZKSCAN3;HIST1H4I;CIART;HIST1H4D
4339,GO:0009890,0.00285958777930527,0.998865042569378,18,1218,negative regulation of biosynthetic process,BP,TXNIP;NR1D1;HES5;DDIT4;TSC22D3;HES1;ID3;ZC3H12D;DDIT3;SNAI2;HIST1H4F;PHF12;HIST1H1D;SALL2;ZKSCAN3;HIST1H4I;CIART;HIST1H4D
926,GO:0002320,0.00286778339594418,0.999935959065799,2,13,lymphoid progenitor cell differentiation,BP,HES5;HES1
8850,GO:0034645,0.00300754856379672,0.998481435738044,43,4041,cellular macromolecule biosynthetic process,BP,TXNIP;NR1D1;HES5;TSC22D3;RGS2;HOXA9;RPL37;PPP1R3D;GDNF;HES1;HOXC13;ID3;ZC3H12D;MUC6;ACTR5;DDIT3;SNAI2;RPL31;NUPR1;OTX1;ZNF44;HIST1H4F;PHF12;RPL23A;ZNF160;HIST1H1D;ZNF766;SALL2;HOXC5;PIGH;RPL28;TMSB4X;ZNF169;IVNS1ABP;ZNF799;ZKSCAN3;HIST1H4I;CIART;RPS27;ZNF485;HIST1H4D;MUC12;ZNF57
15696,GO:0072234,0.0030413748554785,0.999929324413541,2,14,metanephric nephron tubule development,BP,HES5;HES1
5124,GO:0015491,0.00323120313147684,0.999920402907732,2,18,cation:cation antiporter activity,MF,SLC24A4;SLC9A4
15702,GO:0072243,0.00339583983306702,0.999915808873958,2,15,metanephric nephron epithelium development,BP,HES5;HES1
15652,GO:0072170,0.00339583987192827,0.999915808872501,2,15,metanephric tubule development,BP,HES5;HES1
1343,GO:0003203,0.00342747479449166,0.999912981222831,2,18,endocardial cushion morphogenesis,BP,DCHS1;SNAI2
15597,GO:0072079,0.00345667732786441,0.999917202572209,2,11,nephron tubule formation,BP,HES5;GDNF
286,GO:0000790,0.00347011544909382,0.999063822926752,9,304,nuclear chromatin,CC,NR1D1;ACTR5;SNAI2;HIST1H4F;PHF12;HIST1H1D;SALL2;HIST1H4I;HIST1H4D
11353,GO:0045686,0.00356267364404583,0.999911095998222,2,13,negative regulation of glial cell differentiation,BP,HES5;HES1
6072,GO:0019219,0.00360277455296601,0.998217252050756,34,3264,regulation of nucleobase-containing compound metabolic process,BP,TXNIP;NR1D1;HES5;DDIT4;TSC22D3;HOXA9;GDNF;HES1;HOXC13;ID3;ZC3H12D;ACTR5;DDIT3;SNAI2;NUPR1;OTX1;ZNF44;HIST1H4F;PHF12;ZNF160;HIST1H1D;ZNF766;SALL2;HOXC5;TMSB4X;ZNF169;IVNS1ABP;ZNF799;ZKSCAN3;HIST1H4I;CIART;ZNF485;HIST1H4D;ZNF57
11285,GO:0045596,0.00360376111894092,0.9990187705643,9,422,negative regulation of cell differentiation,BP,HES5;HOXA9;HES1;ID3;DDIT3;SNAI2;HIST1H4F;HIST1H4I;HIST1H4D
449,GO:0001222,0.00363440734601211,0.999908374372362,2,13,transcription corepressor binding,MF,NR1D1;PHF12
20087,GO:2000737,0.00369589057681367,0.999903616956009,2,16,negative regulation of stem cell differentiation,BP,HES5;HES1
12228,GO:0048486,0.00375080578668776,0.999906314408065,2,11,parasympathetic nervous system development,BP,GDNF;HES1
5335,GO:0016070,0.00377392991537756,0.998078415492969,40,3757,RNA metabolic process,BP,TXNIP;NR1D1;HES5;TSC22D3;HOXA9;RPL37;GDNF;HES1;HOXC13;ID3;ZC3H12D;ACTR5;SNRPD2;DDIT3;SNAI2;RPL31;NUPR1;OTX1;ZNF44;RNF113A;HIST1H4F;PHF12;RPL23A;ZNF160;HIST1H1D;ZNF766;SALL2;HOXC5;RPL28;TMSB4X;ZNF169;IVNS1ABP;ZNF799;ZKSCAN3;HIST1H4I;CIART;RPS27;ZNF485;HIST1H4D;ZNF57
2859,GO:0006351,0.00397213485972033,0.998044501725634,32,2972,transcription, DNA-templated,BP,TXNIP;NR1D1;HES5;TSC22D3;HOXA9;GDNF;HES1;HOXC13;ID3;ACTR5;DDIT3;SNAI2;NUPR1;OTX1;ZNF44;HIST1H4F;PHF12;ZNF160;HIST1H1D;ZNF766;SALL2;HOXC5;TMSB4X;ZNF169;IVNS1ABP;ZNF799;ZKSCAN3;HIST1H4I;CIART;ZNF485;HIST1H4D;ZNF57
4509,GO:0010558,0.0040170971206732,0.998391063252597,17,1160,negative regulation of macromolecule biosynthetic process,BP,TXNIP;NR1D1;HES5;TSC22D3;HES1;ID3;ZC3H12D;DDIT3;SNAI2;HIST1H4F;PHF12;HIST1H1D;SALL2;ZKSCAN3;HIST1H4I;CIART;HIST1H4D
18226,GO:1903026,0.00406747585249017,0.999916817609598,2,5,negative regulation of RNA polymerase II regulatory region sequence-specific DNA binding,BP,DDIT3;TMSB4X
16467,GO:0097150,0.00408127081836985,0.999887308086961,2,17,neuronal stem cell population maintenance,BP,HES5;HES1
15681,GO:0072207,0.0041581986021919,0.999884078375417,2,17,metanephric epithelium development,BP,HES5;HES1
635,GO:0001822,0.00428396754850714,0.99931038045334,5,182,kidney development,BP,HES5;GDNF;HES1;ID3;DCHS1
16701,GO:0097659,0.00445039398657482,0.997790058618463,32,2986,nucleic acid-templated transcription,BP,TXNIP;NR1D1;HES5;TSC22D3;HOXA9;GDNF;HES1;HOXC13;ID3;ACTR5;DDIT3;SNAI2;NUPR1;OTX1;ZNF44;HIST1H4F;PHF12;ZNF160;HIST1H1D;ZNF766;SALL2;HOXC5;TMSB4X;ZNF169;IVNS1ABP;ZNF799;ZKSCAN3;HIST1H4I;CIART;ZNF485;HIST1H4D;ZNF57
4829,GO:0014032,0.0044525244971585,0.999665395152728,3,54,neural crest cell development,BP,GDNF;HES1;SNAI2
5076,GO:0015298,0.00448730347766007,0.999867975666902,2,20,solute:cation antiporter activity,MF,SLC24A4;SLC9A4
10491,GO:0043392,0.00456263913206064,0.99965821147563,3,41,negative regulation of DNA binding,BP,ID3;DDIT3;TMSB4X
7488,GO:0031651,0.0046330091738586,1,1,1,negative regulation of heat generation,BP,ARRDC3
7515,GO:0031699,0.0046330091738586,1,1,1,beta-3 adrenergic receptor binding,MF,ARRDC3
16267,GO:0090327,0.0046330091738586,1,1,1,negative regulation of locomotion involved in locomotory behavior,BP,ARRDC3
12090,GO:0048058,0.00463311075745903,1,1,1,compound eye corneal lens development,BP,ABCB5
12366,GO:0048749,0.00463311075745903,1,1,1,compound eye development,BP,ABCB5
15133,GO:0071228,0.00463338807460415,1,1,1,cellular response to tumor cell,BP,TXNIP
8093,GO:0032774,0.00470220370369754,0.997655166909916,32,2996,RNA biosynthetic process,BP,TXNIP;NR1D1;HES5;TSC22D3;HOXA9;GDNF;HES1;HOXC13;ID3;ACTR5;DDIT3;SNAI2;NUPR1;OTX1;ZNF44;HIST1H4F;PHF12;ZNF160;HIST1H1D;ZNF766;SALL2;HOXC5;TMSB4X;ZNF169;IVNS1ABP;ZNF799;ZKSCAN3;HIST1H4I;CIART;ZNF485;HIST1H4D;ZNF57
